Concepts,Anger,Disgust,Joy,Sad,Surprise ,Fear
increase_intelligence,0,0,1,0,0,0
cogitate,0,0,1,0,0,0
cognition,0,0,1,0,0,0
remember_information,0,0,1,0,0,0
intelligence,0,0,1,0,0,0
gain_new_knowledge,0,0,1,0,0,0
life_like,0,0,1,0,0,0
absorb_information,0,0,1,0,0,0
add_knowledge,0,0,1,0,0,0
become_educate,0,0,1,0,0,0
accomplish,0,0,1,0,0,0
become_intelligent,0,0,1,0,0,0
new,0,0,1,0,0,0
lifestyle_change,0,0,1,0,0,0
information_gather,0,0,1,0,0,0
concentrate,0,0,1,0,0,0
need_know,0,0,1,0,0,0
intelligent,0,0,1,0,0,0
intellegence,0,0,1,0,0,0
expand_mind,0,0,1,0,0,0
become_knowledgeable,0,0,1,0,0,0
know_information,0,0,1,0,0,0
new_knowledge,0,0,1,0,0,0
lesson,0,0,1,0,0,0
better_yourself,0,0,1,0,0,0
get_knowledge,0,0,1,0,0,0
learn_material,0,0,1,0,0,0
wish_not,0,0,0,1,0,0
observe,0,0,1,0,0,0
accumulate_knowledge,0,0,1,0,0,0
preparation,0,0,1,0,0,0
motivation,0,0,1,0,0,0
become_smart,0,0,1,0,0,0
act_smart,0,0,1,0,0,0
know_much,0,0,1,0,0,0
get_good_job,0,0,1,0,0,0
human_experience,0,0,1,0,0,0
grow_up,0,0,1,0,0,0
brain_activity,0,0,1,0,0,0
want_learn,0,0,1,0,0,0
express_individuality,0,0,1,0,0,0
power_gasoline,0,0,1,0,0,0
put_shoe,0,0,1,0,0,0
put_sock,0,0,1,0,0,0
eat_table,0,0,1,0,0,0
bend_over,0,0,1,0,0,0
find,0,0,1,0,0,0
pull_out,0,0,0,1,0,0
fall_off,0,0,0,1,0,0
backache,0,0,0,1,0,0
drowsiness,0,0,0,1,0,0
wiggle,0,0,1,0,0,0
maintain_balance,0,0,1,0,0,0
doze_off,0,0,1,0,0,0
become_rest,0,0,1,0,0,0
fall_off_chair,0,0,0,1,0,0
balance,0,0,1,0,0,0
brett,0,0,1,0,0,0
actor,0,0,1,0,0,0
brat,1,0,0,0,0,0
rosebud,0,0,1,0,0,0
baby_flower,0,0,1,0,0,0
strong_wind,0,0,0,1,0,0
pda,0,0,1,0,0,0
cheap,0,0,1,0,0,0
cut_down_tree,0,0,0,1,0,0
tablet,0,0,1,0,0,0
torn,0,0,0,1,0,0
pen,0,0,1,0,0,0
many_purpose,0,0,1,0,0,0
write_book,0,0,1,0,0,0
make_paper_airplane,0,0,1,0,0,0
crisp,0,0,1,0,0,0
four_corner,0,0,1,0,0,0
book_write,0,0,1,0,0,0
transmit_information,0,0,1,0,0,0
write_text,0,0,1,0,0,0
stationary,0,0,1,0,0,0
write_instrument,0,0,1,0,0,0
leaf,0,0,1,0,0,0
melt,0,0,1,0,0,0
many_use,0,0,1,0,0,0
drawn,0,0,1,0,0,0
glossy,0,0,1,0,0,0
cover_stone,0,0,1,0,0,0
card,0,0,1,0,0,0
discuss_issue,0,0,1,0,0,0
keep_track_expense,0,0,1,0,0,0
write_material,0,0,1,0,0,0
flat_thin,0,0,1,0,0,0
inbox,0,0,1,0,0,0
cut_skin,0,0,0,1,0,0
write_down_idea,0,0,1,0,0,0
iraq,0,0,0,1,0,0
write_message,0,0,1,0,0,0
stationery,0,0,1,0,0,0
scratchy,0,1,0,0,0,0
invention,0,0,1,0,0,0
wrap_present,0,0,1,0,0,0
crumble,0,0,0,1,0,0
recyclable,0,0,1,0,0,0
tissue,0,0,1,0,0,0
porous,0,0,1,0,0,0
solid_fuel,0,0,1,0,0,0
tree_make,0,0,1,0,0,0
record_information,0,0,1,0,0,0
pad,0,0,1,0,0,0
thrown_out,0,0,0,1,0,0
notepad,0,0,1,0,0,0
one_of_the_thing,0,0,1,0,0,0
frequently,0,0,1,0,0,0
white_sheet,0,0,1,0,0,0
human_intelligence,0,0,1,0,0,0
group_object,0,0,1,0,0,0
inherit,0,0,1,0,0,0
eat_raw_fish,0,1,0,0,0,0
make_sick,0,0,0,1,0,0
thick_liquid,0,0,1,0,0,0
flavor,0,0,1,0,0,0
generic,0,0,1,0,0,0
liquid_food,0,0,1,0,0,0
savoury,0,0,1,0,0,0
substance,0,0,1,0,0,0
colleague,0,0,1,0,0,0
written_down,0,0,1,0,0,0
procreate,0,0,1,0,0,0
kiss_partner,0,0,1,0,0,0
remove_clothe,0,0,1,0,0,0
lot_sex,0,0,1,0,0,0
transmit_disease,0,1,0,0,0,0
itch,0,1,0,0,0,0
intercourse,0,0,1,0,0,0
mate,0,0,1,0,0,0
multiply,0,0,1,0,0,0
overpopulation,0,1,0,0,0,0
cum,0,0,1,0,0,0
find_partner,0,0,1,0,0,0
fall_love,0,0,1,0,0,0
form,0,0,1,0,0,0
moan,0,0,0,1,0,0
life_form,0,0,1,0,0,0
venereal_disease,0,1,0,0,0,0
procreation,0,0,1,0,0,0
baby,0,0,1,0,0,0
std,0,1,0,0,0,0
evolution,0,0,1,0,0,0
pregnant,0,0,1,0,0,0
copulate,0,0,1,0,0,0
twin,0,0,1,0,0,0
naked,0,1,0,0,0,0
reproduce,0,0,1,0,0,0
find_mate,0,0,1,0,0,0
become_expert,0,0,1,0,0,0
decorate_room,0,0,1,0,0,0
bell_ring,0,0,1,0,0,0
person_answer,0,0,1,0,0,0
greenhouse_gas,0,0,0,1,0,0
poisonous_human,0,0,0,1,0,0
mission,0,0,1,0,0,0
surgery,0,0,1,0,0,0
yes,0,0,1,0,0,0
math_function,0,0,1,0,0,0
risk,0,0,0,0,1,0
business,0,0,1,0,0,0
doctor_work,0,0,1,0,0,0
noun_form,0,0,1,0,0,0
board_game,0,0,1,0,0,0
cut_open,0,0,1,0,0,0
surgeon,0,0,0,1,0,0
kid_game,0,0,1,0,0,0
scalpel,0,0,0,0,0,1
synonym,0,0,1,0,0,0
doctor_surgery,0,0,0,1,0,0
operate,0,0,0,1,0,0
procedure,0,0,1,0,0,0
fresh_air_exercise,0,0,1,0,0,0
muscle_cramp,0,0,0,1,0,0
perspiration,0,0,0,1,0,0
make_look_good,0,0,1,0,0,0
lift_heavy,0,0,0,1,0,0
contusion,0,0,0,1,0,0
see_doctor,0,0,0,1,0,0
strong_muscle,0,0,1,0,0,0
stay_fit,0,0,1,0,0,0
use_muscle,0,0,1,0,0,0
eat_egg,0,0,1,0,0,0
use_body,0,0,1,0,0,0
sore_muscle,0,0,0,1,0,0
energetic,0,0,1,0,0,0
strain_muscle,0,0,0,1,0,0
soreness,0,0,0,1,0,0
flirt,0,0,1,0,0,0
cosmetic,0,0,1,0,0,0
look_up,0,0,1,0,0,0
scientific,0,0,1,0,0,0
lab,0,0,1,0,0,0
reveal_truth,0,0,1,0,0,0
flow_water,0,0,1,0,0,0
waterfall,0,0,1,0,0,0
definition,0,0,1,0,0,0
precise,0,0,1,0,0,0
logic,0,0,1,0,0,0
cut_flower,0,1,0,0,0,0
decorative,0,0,1,0,0,0
wilt,0,0,0,1,0,0
last_long,0,0,1,0,0,0
porpoise,0,0,1,0,0,0
play_fetch,0,0,1,0,0,0
black_man,0,0,1,0,0,0
better,0,0,1,0,0,0
jump_high,0,0,1,0,0,0
arlington,0,0,1,0,0,0
saint,0,0,1,0,0,0
pope,0,0,1,0,0,0
football_team,0,0,1,0,0,0
religious_icon,0,0,1,0,0,0
angel,0,0,1,0,0,0
religious_person,0,0,1,0,0,0
mary,0,0,1,0,0,0
christian,0,0,1,0,0,0
holy_man,0,0,1,0,0,0
good_person,0,0,1,0,0,0
religious_significance,0,0,1,0,0,0
honore_person,0,0,1,0,0,0
religious_official,0,0,1,0,0,0
religious_figure,0,0,1,0,0,0
santum,0,0,1,0,0,0
sinner,0,0,0,1,0,0
disaster,0,0,0,1,0,0
tropical_storm,0,0,0,1,0,0
tornado,0,0,0,1,0,0
tsunami,0,0,0,1,0,0
stifle,0,0,0,1,0,0
smother,0,0,0,1,0,0
allow,0,0,1,0,0,0
look_nice,0,0,1,0,0,0
improve_appearance,0,0,1,0,0,0
change_appearance,0,0,1,0,0,0
maintenance,0,0,1,0,0,0
change_color,0,0,1,0,0,0
sore_back,0,0,0,1,0,0
protect_house,0,0,1,0,0,0
get_paycheck,0,0,1,0,0,0
house_look_better,0,0,1,0,0,0
prime,0,0,1,0,0,0
move_out,0,0,0,1,0,0
stir_paint,0,0,1,0,0,0
change_colour,0,0,1,0,0,0
remove_dirt,0,0,1,0,0,0
protect_surface,0,0,1,0,0,0
make_pretty,0,0,1,0,0,0
climb_ladder,0,0,1,0,0,0
husband,0,0,1,0,0,0
person_drink,0,0,0,1,0,0
water_fountain,0,0,1,0,0,0
customer,0,0,1,0,0,0
stock_market,0,0,1,0,0,0
sale,0,0,1,0,0,0
vend,0,0,1,0,0,0
make_sale,0,0,1,0,0,0
make_purchase,0,0,1,0,0,0
persuasion,0,0,1,0,0,0
tarnish,0,0,0,1,0,0
blemish,0,0,0,1,0,0
ruin,0,0,0,1,0,0
stain,0,0,0,1,0,0
self,0,0,1,0,0,0
again_again,0,1,0,0,0,0
inclusion,0,0,1,0,0,0
preposition,0,0,1,0,0,0
conjunction,0,0,1,0,0,0
another,0,0,1,0,0,0
include,0,0,1,0,0,0
infect,0,1,0,0,0,0
cause_cold,0,0,0,1,0,0
use_weapon,0,0,0,0,0,1
infection,0,1,0,0,0,0
lethal,0,0,0,0,0,1
organism,0,0,1,0,0,0
arson,0,0,0,0,0,1
trouble_breathe,0,0,0,1,0,0
leave_alone,0,0,1,0,0,0
hard_hit,1,0,0,0,0,0
target,0,0,1,0,0,0
catch_rain,0,0,1,0,0,0
beer_container,0,0,1,0,0,0
wood_burn,0,0,0,1,0,0
save_life,0,0,1,0,0,0
store_music,0,0,1,0,0,0
compass,0,0,1,0,0,0
navigation,0,0,1,0,0,0
distraction,0,0,0,1,0,0
driven,0,0,1,0,0,0
look_away,0,0,0,1,0,0
unsafe,0,0,0,0,0,1
go_store,0,0,1,0,0,0
not_forget,0,0,1,0,0,0
find_out_need,0,0,1,0,0,0
grocery_shop,0,0,1,0,0,0
put_pocket,0,0,1,0,0,0
miss,0,0,0,1,0,0
go_shop,0,0,1,0,0,0
clear_think,0,0,1,0,0,0
find_pen_paper,0,0,1,0,0,0
call_mother,0,0,1,0,0,0
check,0,0,1,0,0,0
think_need,0,0,1,0,0,0
sharpen_pencil,0,0,1,0,0,0
go_grocery_shop,0,0,1,0,0,0
heartattack,0,0,0,1,0,0
need_buy,0,0,1,0,0,0
eyestrain,0,0,0,1,0,0
go_park,0,0,1,0,0,0
wear_shoe,0,0,1,0,0,0
huh,0,0,0,0,1,0
enjoy_sport,0,0,1,0,0,0
project,0,0,1,0,0,0
task,0,0,1,0,0,0
near_conclusion,0,0,1,0,0,0
near_completion,0,0,1,0,0,0
water_lawn,0,0,1,0,0,0
factory,0,0,1,0,0,0
red_white_blue,0,0,1,0,0,0
sleep_drug,0,0,0,1,0,0
order,0,0,1,0,0,0
omega,0,0,1,0,0,0
final,0,0,1,0,0,0
connection,0,0,1,0,0,0
conduct_electricity,0,0,1,0,0,0
wire,0,0,1,0,0,0
electrical_circuit,0,0,1,0,0,0
company,0,0,1,0,0,0
another_person,0,0,1,0,0,0
school_end,0,0,1,0,0,0
bludgeon,1,0,0,0,0,0
crack,0,0,0,1,0,0
end_class,0,0,1,0,0,0
person_attention,0,0,1,0,0,0
signal,0,0,1,0,0,0
cathedral,0,0,1,0,0,0
liberty,0,0,1,0,0,0
toll,0,0,1,0,0,0
ring,0,0,1,0,0,0
philadelphia,0,0,1,0,0,0
percussion,0,0,1,0,0,0
call,0,0,1,0,0,0
jingle,0,0,1,0,0,0
noise_maker,0,1,0,0,0,0
christmas_song,0,0,1,0,0,0
bell_tower,0,0,1,0,0,0
sound_alarm,0,0,0,0,0,1
peal,0,0,1,0,0,0
taco,0,0,1,0,0,0
box_match,0,0,1,0,0,0
ring_loudly,0,1,0,0,0,0
musical,0,0,1,0,0,0
commit_crime,0,1,0,0,0,0
belt,0,0,1,0,0,0
pant,0,0,1,0,0,0
hold_up,0,0,0,1,0,0
trousers,0,0,1,0,0,0
clothe_accessory,0,0,1,0,0,0
satire,0,0,1,0,0,0
comedy,0,0,1,0,0,0
humour,0,0,1,0,0,0
end_sentence,0,0,1,0,0,0
extravagant,0,0,1,0,0,0
emergency_room,0,0,0,0,0,1
reach_tentative_agreement,0,0,1,0,0,0
deal,0,0,1,0,0,0
diplomacy,0,0,1,0,0,0
resolve_conflict,0,0,1,0,0,0
negotiator,0,0,1,0,0,0
resolve_dispute,0,0,1,0,0,0
settlement,0,0,1,0,0,0
oral_sex,0,1,0,0,0,0
shit,0,1,0,0,0,0
handshake,0,0,1,0,0,0
make_progress,0,0,1,0,0,0
mutual_understand,0,0,1,0,0,0
reconsider,0,0,1,0,0,0
agreement,0,0,1,0,0,0
celebration,0,0,1,0,0,0
consider_option,0,0,1,0,0,0
uncertainty,0,0,0,1,0,0
agree,0,0,1,0,0,0
a_lot,0,0,1,0,0,0
settle,0,0,1,0,0,0
reasonable,0,0,1,0,0,0
moderation,0,0,1,0,0,0
monk,0,0,1,0,0,0
burn_hand,0,0,0,1,0,0
budget,0,0,1,0,0,0
person_can,0,0,1,0,0,0
income,0,0,1,0,0,0
allowance,0,0,1,0,0,0
manage_money,0,0,1,0,0,0
economy,0,0,1,0,0,0
appreciate,0,0,1,0,0,0
adore,0,0,1,0,0,0
medical_instrument,0,0,0,0,0,1
protection_weather,0,0,1,0,0,0
learn_current_event,0,0,1,0,0,0
keep_up_current_event,0,0,1,0,0,0
pick_nose,0,1,0,0,0,0
learn_information,0,0,1,0,0,0
get_inform,0,0,1,0,0,0
go_online,0,0,1,0,0,0
critical,0,0,0,1,0,0
use_internet,0,0,1,0,0,0
drink_coffee,0,0,1,0,0,0
know_happen_world,0,0,1,0,0,0
background,0,0,1,0,0,0
check_weather,0,0,1,0,0,0
see_happen,0,0,1,0,0,0
turn_page,0,0,1,0,0,0
learn_read,0,0,1,0,0,0
swear,0,1,0,0,0,0
arousal,0,0,1,0,0,0
vow,0,0,1,0,0,0
oath,0,0,1,0,0,0
promise,0,0,1,0,0,0
bright_color,0,0,1,0,0,0
hide_identity,0,0,0,0,0,1
pop_corn,0,0,1,0,0,0
highlighter_pen,0,0,1,0,0,0
highlight,0,0,1,0,0,0
cuddle,0,0,1,0,0,0
snuggle,0,0,1,0,0,0
glassware,0,0,1,0,0,0
reap,0,0,1,0,0,0
gather_crop,0,0,1,0,0,0
sow,0,0,1,0,0,0
harvest,0,0,1,0,0,0
horseradish,0,0,1,0,0,0
open_window,0,0,1,0,0,0
use_calculator,0,0,1,0,0,0
better_grade,0,0,1,0,0,0
learn_new_subject,0,0,1,0,0,0
take_test,0,0,1,0,0,0
will_learn,0,0,1,0,0,0
get_degree,0,0,1,0,0,0
demonstrate_knowledge,0,0,1,0,0,0
answer_phone,0,0,1,0,0,0
gymnastics,0,0,1,0,0,0
matriculate,0,0,1,0,0,0
get_grade,0,0,1,0,0,0
experiment,0,0,1,0,0,0
set_goal,0,0,1,0,0,0
choose_seat,0,0,1,0,0,0
learn_new_information,0,0,1,0,0,0
interpret,0,0,1,0,0,0
sign_up_class,0,0,1,0,0,0
obtain_degree,0,0,1,0,0,0
make_outline,0,0,1,0,0,0
get_education,0,0,1,0,0,0
enroll_school,0,0,1,0,0,0
pass_exam,0,0,1,0,0,0
commitment,0,0,1,0,0,0
pop_quiz,0,0,1,0,0,0
apply,0,0,1,0,0,0
play_band,0,0,1,0,0,0
please_teacher,0,0,1,0,0,0
learn_school,0,0,1,0,0,0
good_education,0,0,1,0,0,0
sit_desk,0,0,1,0,0,0
enroll_class,0,0,1,0,0,0
listen_tape,0,0,1,0,0,0
failure,0,0,0,1,0,0
learn_new_skill,0,0,1,0,0,0
wear_uniform,0,0,1,0,0,0
learn_subject,0,0,1,0,0,0
better_understand,0,0,1,0,0,0
listen_lecture,0,0,1,0,0,0
go_college,0,0,1,0,0,0
turn_light,0,0,1,0,0,0
climb_stair,0,0,1,0,0,0
pay_tuition,0,0,1,0,0,0
summarize,0,0,1,0,0,0
inspiration,0,0,1,0,0,0
take_seat,0,0,1,0,0,0
emergency,0,0,0,0,0,1
calculate_quickly,0,0,1,0,0,0
ambulance,0,0,0,0,0,1
big_breadbox,0,0,1,0,0,0
person_work,0,0,1,0,0,0
sell_insurance,0,0,0,1,0,0
lease,0,0,1,0,0,0
enjoy_company_friend,0,0,1,0,0,0
use_hand,0,0,1,0,0,0
give_party,0,0,1,0,0,0
read_label,0,0,1,0,0,0
clean_hand,0,0,1,0,0,0
eat_potato_chip,0,0,1,0,0,0
eat_chip,0,0,1,0,0,0
munch,0,0,1,0,0,0
strength,0,0,1,0,0,0
explode,1,0,0,0,0,0
dip,0,0,1,0,0,0
hairdresser_chair,0,0,1,0,0,0
beauty_shop,0,0,1,0,0,0
beauty_parlor,0,0,1,0,0,0
concealer,0,0,1,0,0,0
make_up,0,0,1,0,0,0
harry_potter,0,0,1,0,0,0
melbourne,0,0,1,0,0,0
new_think,0,0,1,0,0,0
focus,0,0,1,0,0,0
help_solve_problem,0,0,1,0,0,0
expertise,0,0,1,0,0,0
nerd,0,0,0,1,0,0
make_plan,0,0,1,0,0,0
artificial_intelligence,0,0,1,0,0,0
determine_need,0,0,1,0,0,0
make_profit,0,0,1,0,0,0
efficiency,0,0,1,0,0,0
learn_program,0,0,1,0,0,0
help_others,0,0,1,0,0,0
big_paycheck,0,0,1,0,0,0
compute,0,0,1,0,0,0
business_account,0,0,1,0,0,0
weather_prediction,0,0,1,0,0,0
make_world_better_place,0,0,1,0,0,0
eureka,0,0,1,0,0,0
become_rich,0,0,1,0,0,0
produce_value,0,0,1,0,0,0
understand_problem,0,0,1,0,0,0
improve_world,0,0,1,0,0,0
consult_expert,0,0,1,0,0,0
into,0,0,1,0,0,0
introduction,0,0,1,0,0,0
put,0,0,1,0,0,0
toward,0,0,1,0,0,0
inside,0,0,1,0,0,0
katie,0,0,1,0,0,0
feel_excite,0,0,1,0,0,0
sock,0,0,1,0,0,0
piece_clothe,0,0,1,0,0,0
worn_person,0,0,0,1,0,0
striped,0,0,1,0,0,0
warm_foot,0,0,1,0,0,0
tube,0,0,1,0,0,0
sweaty,0,1,0,0,0,0
punch,1,0,0,0,0,0
foot_wear,0,0,1,0,0,0
drawers,0,0,1,0,0,0
footwear,0,0,1,0,0,0
keep_warm,0,0,1,0,0,0
sock_drawer,0,0,1,0,0,0
keep_foot_warm,0,0,1,0,0,0
sheath,0,0,1,0,0,0
stock,0,0,1,0,0,0
chess_rook,0,0,1,0,0,0
play_chess,0,0,1,0,0,0
chess_game,0,0,1,0,0,0
chess,0,0,1,0,0,0
significant,0,0,1,0,0,0
perform_action,0,0,1,0,0,0
bath_toy,0,0,1,0,0,0
get_close,0,0,1,0,0,0
desire_knowledge,0,0,1,0,0,0
need_rest,0,0,0,1,0,0
become_arouse,0,0,1,0,0,0
find_will_partner,0,0,1,0,0,0
strip,0,1,0,0,0,0
find_woman,0,0,1,0,0,0
appetite,0,0,1,0,0,0
man_woman,0,0,1,0,0,0
infidelity,0,1,0,0,0,0
attraction,0,0,1,0,0,0
pleasurable,0,0,1,0,0,0
skin_irritation,0,1,0,0,0,0
impregnate_female,0,1,0,0,0,0
couple,0,0,1,0,0,0
foreplay,0,0,1,0,0,0
spread_disease,0,1,0,0,0,0
get_trouble,0,0,0,1,0,0
pleasant_thought,0,0,1,0,0,0
spirit,0,0,1,0,0,0
partner,0,0,1,0,0,0
create_new_life,0,0,1,0,0,0
enjoy_sex,0,0,1,0,0,0
domination,0,0,1,0,0,0
make_out,0,0,1,0,0,0
private,0,0,1,0,0,0
produce_child,0,0,1,0,0,0
radioactive,0,0,0,0,0,1
good_food,0,0,1,0,0,0
tall_play_basketball,0,0,1,0,0,0
advantage,0,0,1,0,0,0
speak_mind,0,0,1,0,0,0
exchange_idea,0,0,1,0,0,0
fact_right,0,0,1,0,0,0
persuade,0,0,1,0,0,0
send_email,0,0,1,0,0,0
teach_new,0,0,1,0,0,0
explain,0,0,1,0,0,0
transfer_knowledge,0,0,1,0,0,0
educate_others,0,0,1,0,0,0
show_picture,0,0,1,0,0,0
gesture_hand,0,0,1,0,0,0
get_hear,0,0,1,0,0,0
share_idea,0,0,1,0,0,0
tell_secret,0,0,1,0,0,0
offer_opinion,0,0,1,0,0,0
grandson_learn,0,0,1,0,0,0
make_unusual_face,0,0,1,0,0,0
use_language,0,0,1,0,0,0
teach_others,0,0,1,0,0,0
give_information,0,0,1,0,0,0
give_direction,0,0,1,0,0,0
feel_smart,0,0,1,0,0,0
teach_student,0,0,1,0,0,0
response,0,0,1,0,0,0
share_knowledge,0,0,1,0,0,0
gesture,0,0,1,0,0,0
need_glass,0,0,1,0,0,0
conservative,0,0,1,0,0,0
garden_yard,0,0,1,0,0,0
test_tube,0,0,1,0,0,0
laboratory,0,0,1,0,0,0
feel_lonely,0,0,0,1,0,0
well_dress,0,0,1,0,0,0
celebrate_occasion,0,0,1,0,0,0
gossip,0,0,1,0,0,0
terrible_misunderstand,0,0,0,1,0,0
meet_person_opposite_sex,0,0,1,0,0,0
socialization,0,0,1,0,0,0
see_friend,0,0,1,0,0,0
condom,0,0,1,0,0,0
free_time,0,0,1,0,0,0
wear_clothe,0,0,1,0,0,0
want_meet_person,0,0,1,0,0,0
invite,0,0,1,0,0,0
dress_appropriately,0,0,1,0,0,0
get_hammer,0,0,1,0,0,0
bake_cake,0,0,1,0,0,0
say_hi,0,0,1,0,0,0
celebrate_holiday,0,0,1,0,0,0
bring_present,0,0,1,0,0,0
get_ready,0,0,1,0,0,0
take_off_coat,0,0,1,0,0,0
get_sex,0,0,1,0,0,0
grow_crop,0,0,1,0,0,0
geographical_feature,0,0,1,0,0,0
estate,0,0,1,0,0,0
urban,0,0,1,0,0,0
build_house,0,0,1,0,0,0
border,0,0,1,0,0,0
plot,0,0,1,0,0,0
area,0,0,1,0,0,0
acre,0,0,1,0,0,0
enjoy_nature,0,0,1,0,0,0
acreage,0,0,1,0,0,0
territory,0,0,1,0,0,0
region,0,0,1,0,0,0
property,0,0,1,0,0,0
cookie,0,0,1,0,0,0
reliable,0,0,1,0,0,0
unreliable,0,0,0,1,0,0
TRUE,0,0,1,0,0,0
make_angry,1,0,0,0,0,0
cobalt,0,0,1,0,0,0
record_television_show,0,0,1,0,0,0
television_station,0,0,1,0,0,0
need_fix,0,0,0,1,0,0
harbor,0,0,1,0,0,0
criminal,0,0,0,0,0,1
replay,0,0,1,0,0,0
weak,0,0,0,1,0,0
romeo_juliet,0,0,0,1,0,0
bank_vault,0,0,1,0,0,0
store_money,0,0,1,0,0,0
iron_shirt,0,0,1,0,0,0
horse_movie,0,0,1,0,0,0
difficult_problem,0,0,0,1,0,0
give_hug,0,0,1,0,0,0
bromine,0,0,1,0,0,0
corner_two_street,0,0,1,0,0,0
broken_finger,0,0,0,1,0,0
survey,0,0,1,0,0,0
collect_information,0,0,1,0,0,0
demolition,1,0,0,0,0,0
maker,0,0,1,0,0,0
creator,0,0,1,0,0,0
whiskey,0,0,1,0,0,0
person_make,0,0,1,0,0,0
state_usa,0,0,1,0,0,0
contagious,0,1,0,0,0,0
attitude,0,0,1,0,0,0
self_esteem,0,0,1,0,0,0
hard_find,0,0,0,1,0,0
sequence,0,0,1,0,0,0
come_up,0,0,1,0,0,0
follow,0,0,1,0,0,0
proceed,0,0,1,0,0,0
beside,0,0,1,0,0,0
forward,0,0,1,0,0,0
one_much,0,0,1,0,0,0
to_do,0,0,1,0,0,0
come,0,0,1,0,0,0
transition,0,0,0,0,1,0
write_note,0,0,1,0,0,0
crossword_puzzle,0,0,1,0,0,0
grow_tree,0,0,1,0,0,0
cylindrical,0,0,1,0,0,0
mark_paper,0,0,1,0,0,0
mechanical_pencil,0,0,1,0,0,0
mark_piece_paper,0,0,1,0,0,0
hot_chick,0,0,1,0,0,0
even_score,0,0,1,0,0,0
baseball_term,0,0,1,0,0,0
sleep_soundly,0,0,1,0,0,0
infant,0,0,1,0,0,0
sleep_bed,0,0,1,0,0,0
arrive_time,0,0,1,0,0,0
innocent,0,0,1,0,0,0
immature,0,0,0,1,0,0
wave_hand,0,0,1,0,0,0
arrive_early,0,0,1,0,0,0
little_child,0,0,1,0,0,0
soft_skin,0,0,1,0,0,0
bring_joy,0,0,1,0,0,0
birth,0,0,1,0,0,0
new_person,0,0,1,0,0,0
lady,0,0,1,0,0,0
cry_lot,0,0,0,1,0,0
defecate,0,1,0,0,0,0
small_boy,0,0,1,0,0,0
doll,0,0,1,0,0,0
helpless,0,0,0,1,0,0
expressive,0,0,1,0,0,0
cradle,0,0,1,0,0,0
nurse,0,0,1,0,0,0
womb,0,0,1,0,0,0
giggle,0,0,1,0,0,0
cherub,0,0,1,0,0,0
make_face,0,0,0,1,0,0
drop_food,0,0,0,1,0,0
not_smart,0,0,0,1,0,0
rest_night,0,0,1,0,0,0
use_toilet,0,0,1,0,0,0
interact,0,0,1,0,0,0
talk_nonsense,0,0,0,1,0,0
sleep_long_time,0,0,1,0,0,0
ignorant,0,0,0,1,0,0
name_dog,0,0,1,0,0,0
small_child,0,0,1,0,0,0
young_child,0,0,1,0,0,0
little_kid,0,0,1,0,0,0
prune,0,0,1,0,0,0
wet_themselves,0,0,1,0,0,0
make_lot_noise,0,1,0,0,0,0
rattle,0,0,1,0,0,0
young_kid,0,0,1,0,0,0
cry_loudly,0,0,0,1,0,0
mom_dad,0,0,1,0,0,0
small_adult,0,0,1,0,0,0
learn_walk,0,0,1,0,0,0
rabies,0,0,0,1,0,0
bald,0,0,0,1,0,0
boy_girl,0,0,1,0,0,0
daycare,0,0,1,0,0,0
start_family,0,0,1,0,0,0
fussy,0,1,0,0,0,0
order_dinner,0,0,1,0,0,0
find_restaurant,0,0,1,0,0,0
take_number,0,0,1,0,0,0
find_shop,0,0,1,0,0,0
seller,0,0,1,0,0,0
overpay,0,0,1,0,0,0
pay_meal,0,0,1,0,0,0
order_meal,0,0,1,0,0,0
buyer,0,0,1,0,0,0
order_french_fry,0,0,1,0,0,0
consumer,0,0,1,0,0,0
wedge,0,0,1,0,0,0
wedge_door,0,0,1,0,0,0
ware,0,0,1,0,0,0
recipient,0,0,1,0,0,0
round_object,0,0,1,0,0,0
spoon,0,0,1,0,0,0
hold_food,0,0,1,0,0,0
eat_off,0,0,1,0,0,0
vessel,0,0,1,0,0,0
round_white,0,0,1,0,0,0
food_place,0,0,1,0,0,0
food_container,0,0,1,0,0,0
put_food,0,0,1,0,0,0
circular_shape,0,0,1,0,0,0
flatter,0,0,1,0,0,0
find_kitchen,0,0,1,0,0,0
serve,0,0,1,0,0,0
flag,0,0,1,0,0,0
holder,0,0,1,0,0,0
again,0,0,1,0,0,0
december,0,0,1,0,0,0
cake,0,0,1,0,0,0
circular_object,0,0,1,0,0,0
have,0,0,1,0,0,0
flatness,0,0,1,0,0,0
dinner_table,0,0,1,0,0,0
spoon_fork,0,0,1,0,0,0
tupperware,0,0,1,0,0,0
breakable,0,0,0,1,0,0
kitchen_cupboard,0,0,1,0,0,0
person_have,0,0,1,0,0,0
bicycle_store,0,0,1,0,0,0
clasp,0,0,1,0,0,0
pick,0,0,1,0,0,0
restrict_access,0,0,0,1,0,0
hip,0,0,1,0,0,0
latex_glove,0,0,1,0,0,0
shoot_gun,1,0,0,0,0,0
pull_trigger,1,0,0,0,0,0
movie_genre,0,0,1,0,0,0
tragedy,0,0,0,1,0,0
bible,0,0,1,0,0,0
plato,0,0,1,0,0,0
all_thing,0,0,1,0,0,0
form_energy,0,0,1,0,0,0
impermanent,0,0,0,1,0,0
make_out_atom,0,0,1,0,0,0
testimony,0,0,1,0,0,0
court,0,0,0,0,0,1
