Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank
maybe	7145	5.12	1.0428	--	833	--
feeds	7146	5.12	1.1891	3628	--	--
to	7147	5.12	0.4798	118	14	184
jemals	7148	5.12	0.8953	--	--	4209
auf-	7149	5.12	0.9398	4019	--	--
durchsetzung	7150	5.12	1.4518	--	--	4185
dann	7151	5.12	0.9823	83	62	79
i'd	7152	5.12	1.1542	--	1669	--
typus	7153	5.12	1.0029	--	--	2633
angesichts	7154	5.12	0.9179	4713	--	1169
between	7155	5.12	0.8953	--	2551	3371
stattgefunden	7156	5.12	0.7990	--	--	4106
immobilienscout24	7157	5.12	1.7571	4218	--	--
am	7158	5.12	0.6893	33	50	60
arbeitgeber	7159	5.12	1.4797	2327	--	4054
twittert	7160	5.12	1.4934	--	3615	--
theologische	7161	5.12	1.2879	--	--	4763
suchen	7162	5.12	1.2061	131	618	927
standen	7163	5.12	0.5584	--	--	1296
ihnen	7164	5.12	0.7183	163	655	133
stammt	7165	5.12	0.5584	4743	--	3200
alfa	7166	5.12	1.2061	4383	--	--
ältesten	7167	5.10	0.9949	--	--	3896
rate	7168	5.10	0.9530	5112	3911	--
#followme	7169	5.10	1.5682	--	1908	--
erstreckt	7170	5.10	0.9530	--	--	4427
qué	7171	5.10	0.8631	--	4874	--
anonym	7172	5.10	1.3439	4829	--	--
übernahm	7173	5.10	1.1824	--	--	3858
it’s	7174	5.10	0.8144	--	3940	--
administrator	7175	5.10	1.0738	1396	--	--
luftfeuchte	7176	5.10	0.8631	--	4372	--
zieh	7177	5.10	0.7890	--	4506	--
quando	7178	5.10	1.1650	--	4041	--
those	7179	5.10	0.5051	--	1243	--
mazda	7180	5.10	0.9530	4504	--	--
/via	7181	5.10	1.2976	--	3480	--
wonach	7182	5.10	0.7890	--	--	2868
aja	7183	5.10	1.0351	--	2976	--
icq	7184	5.10	1.2164	2240	--	--
daran	7185	5.10	0.5803	1434	1419	487
schwul	7186	5.10	1.4321	--	4169	--
erheblichen	7187	5.10	1.1473	--	--	4429
nachher	7188	5.10	0.9530	--	1666	3404
hinaus	7189	5.10	1.3439	1259	--	489
festhalten	7190	5.10	1.1824	--	--	4139
dergleichen	7191	5.10	0.7890	--	--	3258
magdeburg	7192	5.10	1.4463	2120	4779	--
int	7193	5.10	0.5051	3861	--	--
wiederum	7194	5.10	0.9949	3488	--	789
zumal	7195	5.10	0.8144	--	--	1719
kirche	7196	5.10	1.7757	1180	2363	320
unterschied	7197	5.10	0.8144	2482	3476	637
there	7198	5.10	0.6145	3949	250	3066
aqui	7199	5.10	0.9742	--	2901	--
era	7200	5.10	0.9313	--	4118	--
per	7201	5.10	0.8631	253	747	1109
mm	7202	5.10	1.0351	303	940	1684
dasselbe	7203	5.10	0.7890	--	--	846
übernimmt	7204	5.10	1.1294	1546	3687	4797
informatik	7205	5.10	1.7642	2182	--	--
etwa	7206	5.10	0.7626	563	1917	172
statistische	7207	5.10	0.9949	--	--	5121
han	7208	5.10	0.8864	--	3893	--
demnach	7209	5.10	0.6468	--	--	1241
bzw	7210	5.10	1.1473	234	1395	241
unterlagen	7211	5.10	1.2976	3208	--	4597
dortigen	7212	5.10	0.9313	--	--	4603
ama	7213	5.10	1.1650	--	680	--
brauchst	7214	5.10	0.9742	--	2756	--
paderborn	7215	5.10	1.2657	4038	--	--
quite	7216	5.10	0.9313	--	4001	--
technisch	7217	5.10	1.0546	4720	--	4319
stände	7218	5.10	0.8144	--	--	2676
setzen	7219	5.10	0.8864	724	2296	867
awwww	7220	5.10	1.8211	--	3564	--
genannte	7221	5.10	0.8631	4188	--	3600
gelsenkirchen	7222	5.10	1.6067	3458	--	--
luftfeuchtigkeit	7223	5.10	0.9091	--	2087	--
instant	7224	5.10	1.2495	4859	--	--
treiber	7225	5.10	1.1824	1779	--	--
komplexen	7226	5.10	1.4604	--	--	4988
fr	7227	5.10	0.9091	451	2456	2238
e	7228	5.10	0.7890	125	224	218
manager	7229	5.10	1.2817	1245	1360	--
ludwig	7230	5.10	1.3740	3156	--	1459
äußeren	7231	5.10	0.8631	--	--	1661
bisherige	7232	5.10	0.9091	--	--	3597
bodens	7233	5.10	0.9742	--	--	4561
herder	7234	5.10	1.2330	--	--	4608
theodor	7235	5.10	1.3590	--	--	3245
como	7236	5.10	0.6145	--	1488	--
von	7237	5.10	0.6776	5	20	6
stardoll	7238	5.10	1.4178	--	889	--
zufolge	7239	5.10	0.7626	--	--	3332
singles	7240	5.10	1.6067	2513	--	--
polizei	7241	5.10	1.7173	1706	961	2363
needed	7242	5.10	1.0926	--	4052	--
aufstehen	7243	5.10	1.3132	--	2261	--
daylie	7244	5.10	1.1650	--	3132	--
fujitsu	7245	5.10	1.4321	4394	--	--
sicherheitshinweise	7246	5.10	1.2330	4797	--	--
whats	7247	5.10	0.8144	--	2175	--
oder	7248	5.10	0.5803	24	75	37
mu	7249	5.10	1.3439	--	3306	--
achse	7250	5.10	1.2330	--	--	5128
gezogen	7251	5.10	0.9091	4818	--	1679
türkei	7252	5.10	1.4743	1884	4326	3335
opel	7253	5.10	1.2657	1865	2642	--
danach	7254	5.10	0.9313	1139	1300	1023
tam	7255	5.10	0.9742	--	4299	--
gÃ¼nstigsten	7256	5.10	1.8323	--	3398	--
okt	7257	5.10	0.8864	1049	--	--
einem	7258	5.10	0.8631	60	166	54
instagram	7259	5.10	1.5286	--	4180	--
verbände	7260	5.10	1.3286	4454	--	3672
eingetragene	7261	5.10	0.9949	2307	--	--
med	7262	5.10	1.1824	1294	--	3583
gemäß	7263	5.10	0.9091	1106	--	1339
dasjenige	7264	5.10	0.7071	--	--	3488
it	7265	5.10	0.8144	416	45	721
webhosting	7266	5.10	1.1650	4900	--	--
auswärtigen	7267	5.10	1.0926	--	--	2992
eintragung	7268	5.10	0.9742	4919	--	--
till	7269	5.10	0.9742	--	1489	--
lassen	7270	5.10	0.9530	311	503	158
você	7271	5.10	1.1650	--	2320	--
#mannheim	7272	5.10	1.1473	--	4187	--
bj	7273	5.10	1.1112	3954	2045	--
folgendermaßen	7274	5.10	0.8631	--	--	4432
wolf	7275	5.10	1.3132	3020	3077	3094
andre	7276	5.10	0.8144	--	--	3503
hermann	7277	5.10	1.0738	2759	--	1689
año	7278	5.10	1.1650	--	4907	--
#ludwigshafen	7279	5.10	1.2976	--	4632	--
adel	7280	5.10	1.2330	--	--	3202
machine	7281	5.10	0.8144	--	4388	--
seo	7282	5.10	1.4321	4128	2393	--
festlegen	7283	5.10	0.7626	1940	--	--
weitem	7284	5.10	0.7071	--	--	3535
em	7285	5.08	0.6952	2839	1168	--
vertritt	7286	5.08	0.9655	--	--	4684
geistlichen	7287	5.08	1.4961	--	--	2217
zieht	7288	5.08	0.6952	2632	1850	1776
brachte	7289	5.08	0.7239	4815	--	1171
kaufpreis	7290	5.08	1.1925	5037	--	--
fassen	7291	5.08	0.7783	--	--	2068
qui	7292	5.08	0.8769	--	--	1006
theilen	7293	5.08	0.9655	--	--	4790
they're	7294	5.08	1.0850	--	1674	--
weis	7295	5.08	1.0850	--	3976	--
pls	7296	5.08	1.1578	--	600	--
hierauf	7297	5.08	0.5284	--	--	3268
fälle	7298	5.08	0.8533	3740	--	979
any	7299	5.08	0.7239	4175	890	3744
kloster	7300	5.08	1.2752	--	--	4468
des	7301	5.08	1.0467	15	104	7
vermuten	7302	5.08	0.9864	--	--	4665
pimp	7303	5.08	1.5628	--	4616	--
kommission	7304	5.08	1.2752	2862	--	1200
evangelischen	7305	5.08	1.6142	--	--	2906
blieb	7306	5.08	0.6952	4293	--	658
vaterland	7307	5.08	2.1366	--	--	4097
tan	7308	5.08	1.1036	--	4931	--
pa	7309	5.08	1.3529	2780	3142	--
le	7310	5.08	0.8041	963	1012	325
est	7311	5.08	0.8769	3557	4793	618
denen	7312	5.08	0.4882	587	1023	140
festgelegt	7313	5.08	1.0660	4409	--	2765
hegels	7314	5.08	1.4405	--	--	4225
hertha	7315	5.08	1.3827	--	3261	--
vgl	7316	5.08	1.1753	1326	--	135
harald	7317	5.08	1.3223	3885	--	--
konfiguration	7318	5.08	1.2095	4975	--	--
direktor	7319	5.08	1.1753	--	--	2889
bis	7320	5.08	0.9442	45	121	71
alsdann	7321	5.08	0.9223	--	--	4350
chinesische	7322	5.08	1.0660	4788	--	--
darunter	7323	5.08	0.7783	2852	--	1499
schelling	7324	5.08	1.1220	--	--	5107
bundeskanzler	7325	5.08	1.6142	--	--	4639
kanzler	7326	5.08	1.2911	--	--	4718
demo	7327	5.08	1.2428	3970	3605	--
block	7328	5.08	1.0850	4405	3439	--
ursachen	7329	5.08	1.0467	5097	--	1374
#karlsruhe	7330	5.08	1.3827	--	4359	--
dies	7331	5.08	1.0660	251	1601	111
theoretischen	7332	5.08	1.1925	--	--	1773
hala	7333	5.08	1.0850	--	4239	--
allerdings	7334	5.08	1.1036	591	2290	227
vertrages	7335	5.08	1.0660	--	--	3249
kriegt	7336	5.08	1.1220	--	2487	--
metadaten	7337	5.08	1.1036	3585	--	--
sou	7338	5.08	1.1578	--	4215	--
nebst	7339	5.08	0.9655	--	--	3283
modem	7340	5.08	1.2262	4384	--	--
versuchte	7341	5.08	1.0069	--	--	2122
kurzem	7342	5.08	0.8041	--	--	4767
todo	7343	5.08	1.2262	--	2624	--
jenseits	7344	5.08	1.3827	--	--	2249
rates	7345	5.08	0.8041	--	--	4386
bundes	7346	5.08	1.0069	--	--	2437
liam	7347	5.08	1.2428	--	3137	--
suche	7348	5.08	1.2591	51	386	2496
klagenfurt	7349	5.08	1.2752	4792	--	--
marktde	7350	5.08	1.1220	--	4544	--
welchem	7351	5.08	0.6652	3152	3821	615
в	7352	5.08	0.8533	--	871	--
zone	7353	5.08	1.1753	4235	--	2681
nehm	7354	5.08	0.5657	--	3896	--
vor-	7355	5.08	0.7239	2919	--	--
#werder	7356	5.08	1.4119	--	3593	--
neuss	7357	5.08	1.3529	3750	--	--
regierung	7358	5.08	1.1036	2284	2279	253
i've	7359	5.08	1.2752	--	604	--
sap	7360	5.08	0.6652	3142	2783	--
holger	7361	5.08	1.1220	5108	--	--
boah	7362	5.08	1.8165	--	1963	--
gearbeitet	7363	5.08	1.3827	--	--	3623
hr	7364	5.08	1.1925	3841	4644	--
code	7365	5.08	1.0069	774	2056	--
trugen	7366	5.08	0.9655	--	--	5044
hoy	7367	5.08	1.0467	--	4094	--
kendi	7368	5.08	0.8041	--	4497	--
mon	7369	5.08	0.9442	4474	--	--
zumindest	7370	5.08	1.0270	1622	1839	1117
livesuche	7371	5.08	1.2752	3550	--	--
auflösung	7372	5.08	1.3827	2203	--	1997
gegebenenfalls	7373	5.08	0.7239	1373	--	--
#quoka	7374	5.08	1.0270	--	560	--
nach	7375	5.08	0.7783	26	80	32
been	7376	5.08	1.1578	--	693	3116
skip	7377	5.08	0.8041	3435	--	--
parlament	7378	5.08	1.1753	--	--	2107
hieß	7379	5.08	0.7516	--	--	2989
taken	7380	5.06	1.0184	--	3262	--
rechtlichen	7381	5.06	1.1678	4101	--	3003
feuchte	7382	5.06	1.2357	--	1740	--
met	7383	5.06	1.1141	--	952	--
heidegger	7384	5.06	1.5174	--	--	4943
beschlüsse	7385	5.06	1.1141	--	--	3380
dirk	7386	5.06	1.2843	3425	4638	--
database	7387	5.06	1.1502	--	2707	--
gebrauchtwagen	7388	5.06	1.2843	2263	--	--
winkel	7389	5.06	1.0768	--	--	3445
genommen	7390	5.06	0.9775	2028	2945	677
porque	7391	5.06	1.0577	--	3501	--
würd	7392	5.06	1.1141	--	1668	--
staatlicher	7393	5.06	1.3614	--	--	4372
oneview	7394	5.06	0.9127	2624	--	--
gesucht	7395	5.06	1.2022	929	590	2977
offenbach	7396	5.06	1.1851	4908	4664	--
bb	7397	5.06	0.9127	--	1898	--
ward	7398	5.06	1.0956	--	--	1930
anderseits	7399	5.06	1.2022	--	--	4384
wurde	7400	5.06	0.8901	90	212	62
angeführten	7401	5.06	1.0184	--	--	3120
ans	7402	5.06	0.7398	3848	1744	1789
ich's	7403	5.06	1.2191	--	4480	--
hinweg	7404	5.06	0.8901	--	--	3235
siz	7405	5.06	0.9564	--	4897	--
es	7406	5.06	0.7117	21	22	19
übrigen	7407	5.06	0.9348	3247	--	479
plötzlich	7408	5.06	1.1678	3538	2453	1566
ihrem	7409	5.06	0.6197	345	1173	222
gente	7410	5.06	1.0184	--	2841	--
mitteln	7411	5.06	0.8184	--	--	1783
winterreifen	7412	5.06	1.4057	--	4284	--
besetzung	7413	5.06	1.2843	--	--	3717
quad	7414	5.06	1.4626	3990	--	--
vorherige	7415	5.06	0.8430	1530	--	--
betreffen	7416	5.06	1.0382	--	--	3979
zudem	7417	5.06	0.7117	1309	--	1332
ru	7418	5.06	1.1323	4479	4817	--
wendet	7419	5.06	0.8430	--	--	2903
mitunter	7420	5.06	0.8430	--	--	3975
automarkt	7421	5.06	1.1678	3034	--	--
through	7422	5.06	1.0184	--	1362	--
while	7423	5.06	0.9775	--	1236	--
wartung	7424	5.06	1.0184	5141	--	--
rechtsprechung	7425	5.06	1.4201	--	--	4045
wurden	7426	5.06	0.6518	224	1102	109
xi	7427	5.06	0.8901	--	--	4409
physik	7428	5.06	1.3614	2604	--	2750
unterschiede	7429	5.06	1.0184	4140	--	1160
eur	7430	5.06	0.6518	59	402	--
derart	7431	5.06	0.6197	--	--	2624
mediadaten	7432	5.06	0.9982	1085	--	--
vielleicht	7433	5.06	0.8668	625	466	293
port	7434	5.06	1.1678	3839	--	--
telefonbuch	7435	5.06	1.1323	2051	--	--
manfred	7436	5.06	1.3001	2578	--	5013
hagen	7437	5.06	1.1851	2844	3957	--
vai	7438	5.06	1.2191	--	2303	--
hmm	7439	5.06	1.1502	--	1080	--
beurteilt	7440	5.06	0.8901	--	--	4936
cm	7441	5.06	1.0577	296	563	1730
ansonsten	7442	5.06	0.5859	2377	4410	--
einerseits	7443	5.06	0.7117	4344	--	868
temp	7444	5.06	1.1502	--	1823	--
its	7445	5.06	0.8901	3685	355	2326
anpassung	7446	5.06	1.3311	--	--	2887
wand	7447	5.06	0.9127	3984	2351	3346
glee	7448	5.06	1.5174	--	3974	--
request	7449	5.06	1.1141	--	2753	--
anbieters	7450	5.06	1.0956	4525	--	--
#appstore	7451	5.06	1.6088	--	4098	--
christen	7452	5.06	1.4344	--	--	2227
vorausgesetzt	7453	5.06	1.0184	--	--	3149
abgegeben	7454	5.06	1.0184	4763	--	--
catch	7455	5.06	1.0577	--	4803	--
denjenigen	7456	5.06	0.7117	--	--	2674
umso	7457	5.06	0.8668	--	--	4506
preise	7458	5.06	1.4057	376	2272	2047
don	7459	5.06	0.9982	4660	4227	4168
merkel	7460	5.06	1.8780	--	1428	--
stand	7461	5.06	0.6824	592	1109	353
theologie	7462	5.06	1.4626	--	--	1451
langer	7463	5.06	0.9564	5125	4750	3750
melde	7464	5.06	0.7398	4381	--	--
sektor	7465	5.06	1.0184	--	--	5046
artık	7466	5.06	0.8901	--	4979	--
jobscout24	7467	5.06	1.6587	4298	--	--
solchen	7468	5.06	0.7398	2087	--	300
retweeten	7469	5.06	1.2843	--	3556	--
msn	7470	5.06	1.2683	1729	3968	--
politisch	7471	5.06	1.1141	--	--	1102
manche	7472	5.06	0.5500	2929	1422	1140
yet	7473	5.06	1.1141	--	1521	--
gewisser	7474	5.06	0.7931	--	--	2344
vampire	7475	5.06	1.6587	--	2850	--
videofrom	7476	5.06	1.2683	--	1089	--
bull	7477	5.06	1.1851	--	4969	--
gegensätze	7478	5.06	1.4201	--	--	3410
regel	7479	5.06	1.0382	1399	--	640
fonds	7480	5.06	1.2683	1432	--	4945
oberhausen	7481	5.06	1.1502	3246	4243	--
Übrigens	7482	5.06	0.7117	--	4133	--
ausgeht	7483	5.06	1.0768	--	--	4310
kannte	7484	5.06	0.8430	--	--	3327
list	7485	5.06	0.9775	3510	2047	--
usw	7486	5.06	0.9982	997	2951	591
gleichung	7487	5.06	1.2191	--	--	3531
k	7488	5.04	1.1058	225	925	557
billig	7489	5.04	1.7492	4097	--	--
arms	7490	5.04	1.1773	--	4099	--
ausgegangen	7491	5.04	1.2447	--	--	3794
wärs	7492	5.04	0.9249	--	4111	--
ev	7493	5.04	0.7814	528	2996	--
#rtl	7494	5.04	1.2610	--	2373	--
past	7495	5.04	1.2115	--	3295	--
linkback	7496	5.04	1.2930	4238	--	--
innern	7497	5.04	0.9467	--	--	1583
io	7498	5.04	0.8320	5066	--	--
#browsergame	7499	5.04	1.5903	--	5043	--
travelscout24	7500	5.04	1.4280	4652	--	--
manchen	7501	5.04	0.5700	--	5107	1871
mrd	7502	5.04	1.0093	4960	--	--
#domain	7503	5.04	0.9467	--	5006	--
bearbeitung	7504	5.04	1.2771	3399	--	2831
fazer	7505	5.04	1.1241	--	4813	--
angegeben	7506	5.04	1.0490	2326	--	2275
swear	7507	5.04	1.1058	--	4966	--
akte	7508	5.04	0.8797	--	--	4915
gem	7509	5.04	0.9681	4011	--	--
branchenbuch	7510	5.04	1.3087	150	--	--
veränderten	7511	5.04	1.0490	--	--	4242
só	7512	5.04	1.1773	--	2457	--
zwecke	7513	5.04	0.9889	4327	--	1152
knaben	7514	5.04	1.2282	--	--	4375
gebrauchte	7515	5.04	1.1058	4058	4178	--
analysen	7516	5.04	1.2771	3289	--	3434
mithin	7517	5.04	0.5700	--	--	2605
hic	7518	5.04	0.9681	--	2671	--
böhmen	7519	5.04	1.0872	--	--	3988
zu-	7520	5.04	0.5330	4165	--	--
obwohl	7521	5.04	0.9026	1547	1594	562
genug	7522	5.04	1.3395	1754	1062	770
türken	7523	5.04	1.3547	--	--	5028
ebay-zeit	7524	5.04	1.4563	4925	--	--
ca	7525	5.04	0.8071	231	628	1223
plugin	7526	5.04	1.3395	--	4080	--
otto	7527	5.04	1.2282	1988	3210	1500
vornherein	7528	5.04	0.8562	--	--	2274
klein	7529	5.04	1.0294	1253	1665	1775
arbeitete	7530	5.04	1.0294	--	--	4267
bilanz	7531	5.04	1.1599	--	--	5053
festzuhalten	7532	5.04	0.7548	--	--	4828
nachdem	7533	5.04	0.6376	1155	2145	453
meldet	7534	5.04	1.3242	--	2543	--
inwieweit	7535	5.04	0.6376	--	--	3454
were	7536	5.04	0.6688	--	756	2536
gelistet	7537	5.04	0.8797	4442	--	--
sogenannten	7538	5.04	0.9467	5012	--	1208
ermittelt	7539	5.04	1.1599	2749	--	3824
tft	7540	5.04	0.9889	3127	--	--
s	7541	5.04	0.8562	81	270	57
noch	7542	5.04	0.9249	49	37	45
reinhard	7543	5.04	1.0294	4342	--	--
vermutlich	7544	5.04	0.9681	3901	3018	2597
della	7545	5.04	1.1945	--	--	3530
btw	7546	5.04	1.1058	--	1171	--
is	7547	5.04	0.8797	278	29	364
myspace	7548	5.04	1.4422	1749	--	--
materiellen	7549	5.04	0.8320	--	--	2091
np	7550	5.04	1.0683	--	4708	--
sittliche	7551	5.04	1.1945	--	--	3302
telefax	7552	5.04	0.9467	2040	--	--
s&p	7553	5.04	0.8071	--	4863	--
vollziehen	7554	5.04	1.3395	--	--	4990
einzelne	7555	5.04	0.6987	1615	--	606
forum-startseite	7556	5.04	1.0872	3812	--	--
norris	7557	5.04	1.0490	--	3499	--
abzugeben	7558	5.04	1.1241	--	2008	--
zuweilen	7559	5.04	0.7548	--	--	2413
miley	7560	5.04	1.2771	--	2059	--
sr	7561	5.04	0.9026	4130	--	--
aluminium	7562	5.04	1.1241	4074	--	--
though	7563	5.04	0.9467	--	2005	--
melden	7564	5.04	1.0294	143	2425	--
bismarck	7565	5.04	1.1241	--	--	2562
außenminister	7566	5.04	1.1241	--	--	3567
subjektiven	7567	5.04	0.9026	--	--	2917
sofern	7568	5.02	0.7420	1646	--	1535
tdi	7569	5.02	1.0784	--	2445	--
getwittert	7570	5.02	1.3169	--	4137	--
kurze	7571	5.02	1.0200	2167	2728	1768
roboduell	7572	5.02	1.4213	2793	--	--
schatten	7573	5.02	1.1692	--	--	2777
à	7574	5.02	0.8449	1413	2603	2300
voip	7575	5.02	1.5713	3705	--	--
ältere	7576	5.02	1.1865	--	--	3367
heinrich	7577	5.02	1.2204	2287	--	983
wolltest	7578	5.02	0.9145	--	4816	--
notwendigen	7579	5.02	1.1516	4416	--	2026
worden	7580	5.02	0.7420	677	2584	123
ada	7581	5.02	1.1865	--	2538	--
politischen	7582	5.02	1.2696	2938	--	213
bob	7583	5.02	0.7690	--	4423	--
d@youtube	7584	5.02	1.4913	--	4981	--
klaus	7585	5.02	1.1865	1457	3739	2505
einzugehen	7586	5.02	0.9366	--	--	4312
ließen	7587	5.02	0.9581	--	--	1932
kamu	7588	5.02	1.0200	--	4905	--
oct	7589	5.02	1.3775	1618	--	--
bisschen	7590	5.02	0.8449	2787	766	--
sachverhalt	7591	5.02	1.0971	--	--	4347
aku	7592	5.02	0.8204	--	2526	--
güzel	7593	5.02	1.0784	--	1634	--
ums	7594	5.02	0.7951	2568	3817	--
nzz	7595	5.02	1.1692	4357	--	--
vfb	7596	5.02	1.1156	--	4932	--
angaben	7597	5.02	0.9366	438	--	1072
ppm	7598	5.02	0.9145	--	4256	--
chemnitz	7599	5.02	1.2370	1980	--	--
gewordenen	7600	5.02	0.9145	--	--	3562
eigentlich	7601	5.02	0.9366	693	252	605
x3	7602	5.02	1.5050	--	2706	--
galt	7603	5.02	0.7140	--	--	1721
eingreifen	7604	5.02	1.2856	--	--	4864
toner	7605	5.02	0.8449	3868	--	--
fraktion	7606	5.02	0.8919	--	--	4631
'ne	7607	5.02	1.2370	--	2044	--
eingeleitet	7608	5.02	0.7690	--	--	4843
anpassen	7609	5.02	1.1692	4644	--	--
ging	7610	5.02	0.6543	1291	1605	458
the	7611	5.02	0.3774	62	9	63
what	7612	5.02	0.8449	2860	130	3594
hieraus	7613	5.02	0.9792	--	--	3401
by	7614	5.02	1.1516	117	129	717
meier	7615	5.02	1.1156	5058	--	--
or	7616	5.02	0.5529	912	215	955
psychische	7617	5.02	1.1156	--	--	4220
artikelnummer	7618	5.02	1.0398	2691	--	--
ohnehin	7619	5.02	0.9581	--	--	2798
halben	7620	5.02	0.7420	--	3993	4370
bestimmen	7621	5.02	1.2204	3769	--	1077
'nen	7622	5.02	0.9366	--	4726	--
than	7623	5.02	0.8204	--	431	3793
chen	7624	5.02	1.3775	3291	--	--
went	7625	5.02	1.1156	--	2686	--
este	7626	5.02	1.0784	--	4339	--
atom	7627	5.02	1.5451	4990	--	--
mac	7628	5.02	1.8460	1447	1277	--
ach	7629	5.02	1.1337	3327	357	4722
krefeld	7630	5.02	1.2370	3063	--	--
behaupten	7631	5.02	1.0398	--	--	1912
#fb	7632	5.02	1.5971	--	775	--
unterrichts	7633	5.02	1.2856	--	--	5048
early	7634	5.02	1.1865	--	2361	--
2nd	7635	5.02	1.0398	--	4096	--
nunmehr	7636	5.02	0.7140	--	--	1428
arbeitern	7637	5.02	1.0593	--	--	3270
solchem	7638	5.02	0.7140	--	--	4440
außerhalb	7639	5.02	0.9366	2528	--	1204
alter	7640	5.02	1.4913	583	731	837
ließe	7641	5.02	0.9366	--	--	4167
interne	7642	5.02	0.9998	4905	--	--
beta	7643	5.02	0.9998	2710	3171	--
ki	7644	5.02	0.7951	--	1449	--
höchstens	7645	5.02	1.2204	--	--	2691
eig	7646	5.02	0.9792	--	1804	--
police	7647	5.02	1.3013	--	3927	--
systems	7648	5.02	1.0784	1635	4832	1123
senat	7649	5.02	1.0971	--	--	4261
komplex	7650	5.02	1.6597	--	--	5019
bang	7651	5.02	1.6720	--	2222	--
img	7652	5.02	1.0784	1464	--	--
commission	7653	5.02	1.0398	--	--	4782
sittlichen	7654	5.02	1.3323	--	--	2253
hadi	7655	5.02	1.0784	--	4123	--
indes	7656	5.02	0.6543	--	--	3598
lade	7657	5.02	1.0200	1714	5099	--
kurz	7658	5.02	1.0200	922	602	644
dildo	7659	5.02	1.8460	--	3777	--
fh	7660	5.00	1.1429	2967	--	--
aeg	7661	5.00	1.0302	4912	--	--
evtl	7662	5.00	0.8806	2101	4086	--
huber	7663	5.00	1.0880	4688	--	--
bie	7664	5.00	1.0302	4858	--	--
kirchen	7665	5.00	1.7143	4063	--	1917
gattung	7666	5.00	1.2289	--	--	2756
vorigen	7667	5.00	0.6061	--	--	2764
did	7668	5.00	0.9689	--	428	--
mathematischen	7669	5.00	1.3851	--	--	4753
kreuz	7670	5.00	1.2289	4491	3881	4395
edv	7671	5.00	1.3997	4228	--	--
gewerkschaften	7672	5.00	1.5253	--	--	2069
bibel	7673	5.00	1.8952	--	--	3985
con	7674	5.00	1.0880	5094	614	3978
gewaltigen	7675	5.00	1.3702	--	--	4674
escort	7676	5.00	1.4846	5148	--	--
hielten	7677	5.00	0.8571	--	--	3154
aussagen	7678	5.00	1.0102	4302	--	1403
lasse	7679	5.00	0.8330	--	3500	3408
a	7680	5.00	0.9689	53	12	77
ungefähr	7681	5.00	1.0880	--	--	1890
log	7682	5.00	1.0302	3190	--	--
abt	7683	5.00	1.5779	--	--	4951
ficken	7684	5.00	2.5314	--	2595	--
que	7685	5.00	1.0690	3767	208	650
zahlungsmethoden	7686	5.00	1.2617	2926	--	--
geforce	7687	5.00	1.2778	4526	--	--
auswärtige	7688	5.00	0.9035	--	--	5015
den	7689	5.00	0.7284	11	27	5
britney	7690	5.00	1.5386	--	2100	--
maschinen	7691	5.00	1.0498	3002	--	2519
preußischen	7692	5.00	1.3997	--	--	1519
timeline	7693	5.00	1.1780	--	1151	--
administration	7694	5.00	1.2289	4377	--	--
dax	7695	5.00	1.5649	2983	2645	--
mas	7696	5.00	0.8571	--	1351	--
anderem	7697	5.00	0.6389	1864	--	1798
womit	7698	5.00	0.8081	--	--	2706
aufhebung	7699	5.00	1.4428	--	--	2494
passiert	7700	5.00	1.1066	2634	1189	--
xp	7701	5.00	0.9689	953	2926	--
davor	7702	5.00	0.6389	--	3763	4890
infolgedessen	7703	5.00	0.8330	--	--	4791
#hh	7704	5.00	1.1606	--	4578	--
uro	7705	5.00	0.9476	1682	--	--
dietrich	7706	5.00	1.2936	--	--	5103
ie	7707	5.00	0.4949	3068	--	4136
ändert	7708	5.00	0.8806	3942	4542	3863
aux	7709	5.00	0.6701	--	--	3633
#test	7710	5.00	1.0102	--	1621	--
unterschiedlicher	7711	5.00	0.8806	--	--	3747
her	7712	5.00	0.6061	1261	184	497
angela	7713	5.00	1.3093	--	4228	--
jared	7714	5.00	0.9035	--	2741	--
systematische	7715	5.00	1.3851	--	--	3541
com	7716	5.00	0.9035	2924	1248	--
ge	7717	5.00	0.8571	2774	2414	1622
ce	7718	5.00	0.3499	4993	--	1937
liess	7719	5.00	0.9476	--	--	3941
vb	7720	5.00	0.7559	3201	--	--
tudo	7721	5.00	0.7825	--	4563	--
cette	7722	5.00	1.0690	--	--	3791
vorheriger	7723	5.00	0.6061	4822	--	--
vorläufig	7724	5.00	0.9689	--	--	3640
provinz	7725	5.00	1.2778	--	--	2458
db	7726	5.00	1.1249	1828	--	--
par	7727	5.00	1.0102	4921	--	1257
welch	7728	5.00	0.8571	--	--	4073
gebot	7729	5.00	1.2936	3522	--	4701
iahre	7730	5.00	1.1606	--	--	3163
ß	7731	5.00	0.7825	4116	--	--
wuppertal	7732	5.00	1.2778	2358	4104	--
spalte	7733	5.00	1.0302	3398	--	--
len	7734	5.00	1.0302	4941	--	--
überhaupt	7735	5.00	1.0302	1428	1228	248
nu	7736	5.00	0.6701	--	1704	--
tabellen	7737	5.00	1.1066	4169	--	4742
b2b	7738	5.00	1.0302	3815	--	--
masse	7739	5.00	1.2122	4395	--	1192
ppl	7740	5.00	0.9897	--	3541	--
drop	7741	5.00	0.9897	--	4654	--
heinz	7742	5.00	1.3851	2559	--	3106
id	7743	4.98	1.0971	1418	3782	--
