Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank
#discount	2616	5.92	1.4546	--	3811	--
today	2617	5.92	1.0270	--	355	--
climatisation	2618	5.92	1.4119	3922	--	--
alsace	2619	5.92	1.3974	2118	2301	4258
avancé	2620	5.92	0.9442	--	--	4815
console	2621	5.92	1.3827	2322	4596	--
dictionnaire	2622	5.92	1.1925	914	--	3447
adapter	2623	5.92	0.9655	4416	--	--
most	2624	5.92	1.0660	--	1084	--
réagir	2625	5.92	1.0660	2509	--	--
#bordeaux	2626	5.92	1.5365	--	5008	--
master	2627	5.92	1.2911	2144	2624	--
j'habite	2628	5.92	0.9864	--	2986	--
destiné	2629	5.92	1.2591	4339	--	2567
lycée	2630	5.92	1.1925	1744	1346	--
internautes	2631	5.92	1.0467	1570	--	--
réalités	2632	5.92	1.1753	--	--	4163
intérêt	2633	5.92	1.0850	1230	2905	323
légère	2634	5.92	0.8999	--	--	2770
appart	2635	5.92	1.0069	--	3652	--
constance	2636	5.92	1.1400	--	--	5092
fiction	2637	5.92	1.3068	4908	2864	4458
sûrement	2638	5.92	1.1578	--	2445	4641
rares	2639	5.92	1.4961	3654	--	1642
colocation	2640	5.92	1.4263	5046	--	--
journées	2641	5.92	1.0270	3594	4489	3951
mexico	2642	5.92	1.4119	4583	--	--
spécialistes	2643	5.92	0.9442	4078	--	5109
xoxo	2644	5.92	1.6268	--	2439	--
favorited	2645	5.92	1.1925	--	1336	--
principes	2646	5.92	1.2911	2587	--	508
édition	2647	5.92	1.0270	1232	866	1340
pin	2648	5.92	1.0660	--	4866	--
canal+	2649	5.92	1.2428	--	5123	--
choisit	2650	5.92	0.9442	--	--	5086
tradition	2651	5.92	1.1925	4080	--	1116
vit	2652	5.92	1.2428	4221	2790	1125
juliette	2653	5.92	1.1925	--	4144	--
évident	2654	5.92	1.0270	--	--	1862
bois	2655	5.92	1.3529	620	1194	554
considérations	2656	5.92	1.1036	--	--	2151
symbolique	2657	5.90	1.0152	--	--	3114
maritimes	2658	5.90	0.8391	5236	--	4260
connaissent	2659	5.90	0.9313	--	3417	4123
viendra	2660	5.90	0.8864	--	3875	--
move	2661	5.90	1.1112	--	2845	--
britannique	2662	5.90	1.0926	--	--	2417
ressemblance	2663	5.90	0.7626	--	--	4764
exemplaire	2664	5.90	1.2817	4911	--	4037
with	2665	5.90	0.9949	754	143	1990
faculté	2666	5.90	0.8631	4228	--	1094
sources	2667	5.90	1.0351	1464	4788	1317
poissons	2668	5.90	1.2495	3267	--	4082
bruxelles	2669	5.90	1.1824	1359	2625	1586
speak	2670	5.90	0.9091	--	2247	--
drink	2671	5.90	1.2495	--	4931	--
abri	2672	5.90	1.1824	--	--	2826
answer	2673	5.90	0.8864	335	2860	--
précises	2674	5.90	0.9091	4764	--	4902
liens	2675	5.90	1.0926	190	3146	2021
find	2676	5.90	0.9742	4286	1380	--
coffrets	2677	5.90	1.1995	4010	--	--
link	2678	5.90	0.9530	3713	2034	--
capitale	2679	5.90	0.9742	3758	--	1279
hits	2680	5.90	1.0546	3589	3690	--
sauce	2681	5.90	1.0546	4666	3769	--
reading	2682	5.90	0.9530	--	2997	--
pause	2683	5.90	1.0351	--	2100	--
apparition	2684	5.90	1.0152	--	--	2083
mémoriser	2685	5.90	0.9742	4257	--	--
certaine	2686	5.90	0.8864	3317	3288	640
rentes	2687	5.90	1.5017	--	--	4733
yours	2688	5.90	1.0926	--	4257	--
héritiers	2689	5.90	1.1995	--	--	4145
l'instant	2690	5.90	1.0152	--	1724	--
miroir	2691	5.90	0.9949	5022	4564	4319
nautisme	2692	5.90	1.1473	4347	--	--
dispo	2693	5.90	0.7626	4258	2246	--
blu-ray	2694	5.90	0.9530	2993	--	--
blanches	2695	5.90	1.1112	--	--	4990
purement	2696	5.90	0.9742	--	--	1666
hôtel	2697	5.90	1.3132	494	4521	1689
start	2698	5.90	0.9742	3772	1747	--
confirmer	2699	5.90	0.9313	5177	--	5135
énorme	2700	5.90	1.4033	--	1645	2853
formation	2701	5.90	1.2164	187	1930	616
ahh	2702	5.90	1.2330	--	1749	--
attribuer	2703	5.90	0.8864	--	--	2898
nederlands	2704	5.90	0.9530	2150	--	--
arrivé	2705	5.90	0.8864	3785	1640	1605
prénom	2706	5.90	1.0351	1432	1740	--
informer	2707	5.90	0.9091	2507	--	--
météo	2708	5.90	1.0546	998	2796	--
casquette	2709	5.90	1.2330	--	4945	--
meeting	2710	5.90	1.0152	3841	4721	--
savent	2711	5.90	0.9313	--	1512	2913
indiens	2712	5.90	1.1112	--	--	3319
donnez	2713	5.90	1.1824	1261	4231	--
croatie	2714	5.90	1.3887	4560	--	--
aura	2715	5.90	1.0152	1288	714	507
morning	2716	5.90	1.0152	--	852	--
chou	2717	5.90	1.3132	--	1182	--
téléphone	2718	5.90	1.1473	532	1026	--
visit	2719	5.90	0.8391	--	1766	--
acheter	2720	5.90	1.1112	298	904	3215
connais	2721	5.90	0.9949	3026	372	4322
récente	2722	5.90	0.8391	4446	--	3359
précise	2723	5.90	0.8391	3055	--	1829
décembre	2724	5.90	1.7871	383	293	568
jours	2725	5.90	1.0152	211	282	227
réception	2726	5.90	1.0152	1919	--	3497
pouvons	2727	5.90	0.9313	4648	--	1190
obtient	2728	5.90	0.9742	--	--	2681
décidé	2729	5.90	0.9313	2889	2146	2060
voisines	2730	5.90	0.9742	--	--	3882
philosophique	2731	5.90	1.4604	--	--	1953
texto	2732	5.90	1.1650	--	3618	--
plein	2733	5.90	1.0738	856	460	1075
caméscope	2734	5.88	0.8953	3604	--	--
engagé	2735	5.88	0.7990	--	--	3795
république	2736	5.88	1.3346	974	2581	494
supra	2737	5.88	1.4377	--	--	5244
populations	2738	5.88	1.2061	4069	--	1598
ateliers	2739	5.88	0.9823	2864	--	3548
évidente	2740	5.88	1.0622	--	--	4218
ports	2741	5.88	1.1891	3739	--	2492
donnant	2742	5.88	0.8241	5120	--	1904
documentation	2743	5.88	0.9613	1295	--	4512
spécialisée	2744	5.88	0.8485	4848	--	--
ella	2745	5.88	1.2229	--	4782	--
discuter	2746	5.88	0.9823	2978	--	4184
proposé	2747	5.88	0.8953	2936	--	2354
resultats	2748	5.88	0.9823	5214	--	--
ahhhh	2749	5.88	1.6616	--	4072	--
played	2750	5.88	1.0622	--	1425	--
occident	2751	5.88	1.1183	--	--	2533
constantinople	2752	5.88	1.2720	--	--	3851
champs	2753	5.88	1.1542	2024	3191	1866
hautes	2754	5.88	0.9613	4219	--	2057
clip	2755	5.88	0.8241	1531	496	--
alternative	2756	5.88	0.8485	4154	--	--
study	2757	5.88	1.0999	--	4753	--
parvient	2758	5.88	1.1542	--	--	4555
foyers	2759	5.88	1.3037	--	--	4949
encore	2760	5.88	1.0029	151	109	78
mystère	2761	5.88	1.4377	--	--	3158
ottawa	2762	5.88	1.2558	4584	--	--
trouva	2763	5.88	0.9823	--	--	1977
inde	2764	5.88	1.2879	1814	--	2442
mélange	2765	5.88	1.0230	3972	--	2273
envisager	2766	5.88	0.8722	--	--	3940
l'oeil	2767	5.88	1.1183	--	4654	--
édifice	2768	5.88	0.7183	--	--	3258
organisé	2769	5.88	0.8241	4000	--	3710
reproduction	2770	5.88	1.0812	1774	--	3203
symbole	2771	5.88	0.8953	--	--	3237
sobre	2772	5.88	1.1183	--	3327	--
études	2773	5.88	1.3037	788	4293	689
écrans	2774	5.88	0.9823	4779	--	--
informatique	2775	5.88	1.2229	194	4453	--
evénements	2776	5.88	1.1364	3141	--	--
actuelles	2777	5.88	0.9179	--	--	4275
look	2778	5.88	1.0999	3386	588	--
vue	2779	5.88	0.8953	460	705	229
chiens	2780	5.88	1.8805	2724	3591	4819
tomorrow	2781	5.88	0.9823	--	1190	--
fondée	2782	5.88	0.9823	--	--	1931
conduire	2783	5.88	1.0812	4234	--	2004
chevaliers	2784	5.88	1.4377	--	--	4812
visa	2785	5.88	1.4518	4501	--	--
l'europe	2786	5.88	1.4377	--	2647	--
citation	2787	5.88	0.8722	1072	--	--
guess	2788	5.88	1.1364	--	2794	--
mejor	2789	5.88	1.2395	--	3447	--
maillot	2790	5.88	1.0230	4343	2995	--
feuille	2791	5.88	1.0812	3448	4048	3267
activer	2792	5.88	0.8722	2430	--	--
rousse	2793	5.88	1.0622	--	3467	--
acquisition	2794	5.88	1.0428	2695	--	3565
préparer	2795	5.88	0.9823	2846	2394	2407
wii	2796	5.88	1.4518	1365	2827	--
rhône	2797	5.88	1.2229	2659	--	4971
largement	2798	5.88	0.7183	3715	4998	1760
options	2799	5.88	0.8722	640	--	--
géographie	2800	5.88	1.2395	3539	--	2709
caméscopes	2801	5.88	1.0029	5014	--	--
portable	2802	5.88	1.0230	563	954	--
nem	2803	5.88	1.2395	--	3205	--
network	2804	5.88	1.1891	1680	4296	--
moral	2805	5.88	1.1364	--	3143	1564
wiki	2806	5.88	0.9823	4407	--	--
dailymotion	2807	5.88	1.2879	--	2631	--
historien	2808	5.88	1.1542	--	--	2581
accompagne	2809	5.88	0.8241	--	--	4065
vocabulaire	2810	5.88	0.9398	--	--	5028
realize	2811	5.88	1.0622	--	4968	--
orientale	2812	5.88	1.1718	--	--	3171
regardez	2813	5.86	0.9899	3848	2008	--
ooh	2814	5.86	1.4287	--	3394	--
terrestre	2815	5.86	1.0882	--	--	4299
tenter	2816	5.86	0.9478	--	3307	3003
moi	2817	5.86	1.3852	166	30	207
gars	2818	5.86	1.1430	4385	414	--
donné	2819	5.86	0.8574	1347	1388	311
bibliographie	2820	5.86	1.0692	4348	--	3295
approfondie	2821	5.86	1.0104	4169	--	--
conclure	2822	5.86	1.0304	--	--	2006
accorde	2823	5.86	0.8809	--	--	2866
orient	2824	5.86	1.3403	--	--	1614
as	2825	5.86	1.2938	427	133	850
cuir	2826	5.86	1.2291	1643	4868	--
audrey	2827	5.86	1.3704	--	5178	--
recommandations	2828	5.86	0.9899	2090	--	--
absolue	2829	5.86	1.4287	--	--	1345
congrats	2830	5.86	1.3250	--	3455	--
bière	2831	5.86	1.9693	--	4284	--
sainte	2832	5.86	1.2124	3058	--	888
voter	2833	5.86	1.3250	2031	841	--
contrées	2834	5.86	1.3095	--	--	3848
permission	2835	5.86	1.1430	--	--	4064
indispensables	2836	5.86	1.2291	4942	--	4520
roule	2837	5.86	0.9478	--	3795	--
grèce	2838	5.86	1.4709	3481	5102	2372
haute	2839	5.86	0.7827	937	3752	732
chapelle	2840	5.86	1.1954	4522	--	2464
word	2841	5.86	1.0104	2373	2525	--
publiée	2842	5.86	0.8809	1759	--	3514
manuscrit	2843	5.86	0.9691	--	--	3037
hotmail	2844	5.86	1.0304	4572	--	--
premières	2845	5.86	0.8332	1933	3212	706
autorisation	2846	5.86	1.1608	2268	--	2388
recueillir	2847	5.86	0.9037	--	--	4232
silence	2848	5.86	1.3403	3936	2371	1189
blond	2849	5.86	1.0692	--	5020	--
tweeter	2850	5.86	1.4287	--	680	--
bjr	2851	5.86	1.5120	--	4708	--
lu	2852	5.86	1.0104	1674	1007	1451
journaux	2853	5.86	1.2938	3503	--	1827
prévoir	2854	5.86	0.9691	4784	--	3344
permis	2855	5.86	1.0692	1081	2232	877
certainement	2856	5.86	1.0882	4273	5179	1370
organiser	2857	5.86	0.9037	3363	--	2961
propose	2858	5.86	0.8332	887	1280	1521
serieux	2859	5.86	1.2938	--	1897	--
ecoles	2860	5.86	1.1068	4438	--	--
expressions	2861	5.86	0.8332	--	--	2886
romaine	2862	5.86	1.1068	--	--	2194
économies	2863	5.86	1.3250	--	3702	--
#design	2864	5.86	1.0104	--	4538	--
acceptation	2865	5.86	1.3403	3301	--	4783
magasins	2866	5.86	1.3095	2126	3497	4617
garantit	2867	5.86	1.2456	4897	--	--
vienne	2868	5.86	1.1068	3002	3037	1575
commencé	2869	5.86	0.9260	3775	1857	1994
compensation	2870	5.86	1.4144	--	--	4835
connues	2871	5.86	0.9037	--	--	3517
connaissons	2872	5.86	1.0500	--	--	4805
junior	2873	5.86	0.8084	3843	2030	--
events	2874	5.86	1.0882	5257	--	--
universitaires	2875	5.86	1.3403	5226	--	4306
ps3	2876	5.86	1.4144	2091	1903	--
telephone	2877	5.86	1.0500	3380	3840	--
enfin	2878	5.86	1.2291	660	255	196
revoir	2879	5.86	1.0692	4575	1226	--
caméra	2880	5.86	0.9899	4941	--	--
trouvera	2881	5.86	1.0304	--	--	2616
nettement	2882	5.86	1.0882	--	--	1681
nuits	2883	5.86	1.1782	3258	2615	--
ancêtres	2884	5.86	1.2456	--	--	3822
rurale	2885	5.86	1.3250	--	--	4490
recevez	2886	5.86	1.0500	2135	--	--
indice	2887	5.86	0.9260	2728	--	3126
inclus	2888	5.86	1.0104	2321	--	--
adhésion	2889	5.86	1.0304	5228	--	3648
reçois	2890	5.86	0.8332	--	4146	--
sophie	2891	5.86	1.2124	3361	4583	--
rouge	2892	5.86	1.2456	838	924	1111
rôles	2893	5.86	1.0882	--	--	4516
étude	2894	5.86	1.3704	1009	3887	402
scènes	2895	5.86	0.8574	5167	--	3873
foundation	2896	5.86	0.9037	1815	--	--
can	2897	5.84	1.0174	1689	210	--
élevées	2898	5.84	1.2513	--	--	4043
nba	2899	5.84	1.4194	--	2652	--
choisi	2900	5.84	0.8418	2349	2907	2343
considéré	2901	5.84	0.9553	4965	--	1655
offrait	2902	5.84	1.1843	--	--	5024
peuple	2903	5.84	1.1132	2860	2178	268
l'as	2904	5.84	1.2513	--	1326	--
arrangement	2905	5.84	0.9553	--	--	5186
envoyé	2906	5.84	0.9553	1549	1525	1809
hifi	2907	5.84	1.0174	3303	--	--
sms	2908	5.84	1.0947	2295	649	--
guide	2909	5.84	0.9553	237	1997	3149
très	2910	5.84	0.9971	114	156	81
event	2911	5.84	0.9971	--	5043	--
personnes	2912	5.84	1.2993	320	455	396
phone	2913	5.84	1.1843	--	1000	--
apercevoir	2914	5.84	0.7384	--	--	4440
week	2915	5.84	1.0568	2552	760	--
mouvement	2916	5.84	0.9765	1736	3747	275
promet	2917	5.84	1.1314	--	3165	--
mec	2918	5.84	1.3903	3189	221	--
connus	2919	5.84	0.7656	--	--	2472
networks	2920	5.84	1.0759	3570	--	--
ouf	2921	5.84	1.3903	--	738	--
important	2922	5.84	0.9337	1087	1174	754
canard	2923	5.84	1.1132	--	2474	--
purée	2924	5.84	1.2993	--	4989	--
régions	2925	5.84	0.8889	1172	--	1041
nombreux	2926	5.84	1.0759	1061	2880	562
commerces	2927	5.84	1.0373	2696	--	--
partenariats	2928	5.84	1.1132	5011	--	--
wind	2929	5.84	1.3456	--	1813	--
présence	2930	5.84	0.9116	1494	4073	430
j'écris	2931	5.84	0.9971	--	4982	--
tablette	2932	5.84	1.2513	--	2787	--
nette	2933	5.84	0.8172	--	--	3563
informatiques	2934	5.84	1.2349	2824	--	--
sens	2935	5.84	0.9337	766	419	177
voisine	2936	5.84	1.1843	--	5196	4053
eve	2937	5.84	1.0759	--	1856	--
venue	2938	5.84	0.8889	--	3315	2600
turbo	2939	5.84	1.4337	4177	--	--
température	2940	5.84	1.2513	2129	4631	1315
convient	2941	5.84	0.7384	3520	--	1298
ecrit	2942	5.84	1.0373	3712	5041	--
application	2943	5.84	0.8418	664	2082	725
ingénieur	2944	5.84	1.4619	2823	--	3628
posséder	2945	5.84	1.0947	--	--	4300
huge	2946	5.84	1.0947	--	4138	--
devenez	2947	5.84	0.8657	2169	--	--
ouaip	2948	5.84	1.2014	--	3698	--
ouvertement	2949	5.84	0.8889	--	--	5221
italiens	2950	5.84	1.2182	--	--	3041
nina	2951	5.84	1.5167	--	4941	--
écris	2952	5.84	1.1843	--	4407	--
plats	2953	5.84	1.2014	3704	--	--
tomtom	2954	5.84	0.9553	4707	--	--
audio	2955	5.84	0.9116	465	3016	--
logements	2956	5.84	1.2349	3333	--	--
tout	2957	5.84	0.9765	53	47	54
road	2958	5.84	1.2349	--	4624	--
grenoble	2959	5.84	1.2182	2240	4692	--
assume	2960	5.84	1.1132	4875	--	--
enfans	2961	5.84	1.5566	--	--	3569
entraîner	2962	5.84	1.1843	--	--	3549
téléchargement	2963	5.84	0.9116	997	4484	--
entrée	2964	5.84	1.2182	950	4802	887
mario	2965	5.84	1.5301	4098	2050	--
dollar	2966	5.84	1.3456	4129	--	--
couché	2967	5.84	1.0568	--	4050	--
veux	2968	5.84	1.0174	1069	114	1369
reçue	2969	5.84	0.9765	--	--	5094
reconnu	2970	5.84	0.8889	3940	--	1779
modes	2971	5.84	1.3149	1550	--	2469
essentiellement	2972	5.84	0.9116	4268	--	1308
#google	2973	5.84	1.5167	--	3353	--
japonais	2974	5.84	1.2182	3064	3508	5096
aquitaine	2975	5.84	1.2675	2333	--	--
sites	2976	5.84	0.9337	245	1960	--
célébrités	2977	5.84	1.4479	4213	--	--
retrouvez	2978	5.84	0.8418	1438	3059	--
tête	2979	5.84	0.9116	874	337	373
métiers	2980	5.84	1.0568	1699	--	3753
collègue	2981	5.84	1.1132	--	--	5249
distinguer	2982	5.84	0.9116	--	--	1802
personnage	2983	5.84	0.7656	3913	--	1677
réellement	2984	5.84	0.8657	5238	4534	1807
rayon	2985	5.84	1.1132	3898	--	3202
megaupload	2986	5.84	1.5954	--	5169	--
deviens	2987	5.84	0.7918	--	3159	--
costume	2988	5.84	1.1493	--	--	5222
indes	2989	5.84	1.2014	--	--	3810
trouvent	2990	5.84	0.8657	4352	--	1016
school	2991	5.84	1.0759	2613	1320	--
avènement	2992	5.84	0.9337	--	--	4974
extrêmement	2993	5.84	1.4619	--	--	1996
textes	2994	5.82	1.0039	1066	--	1010
plusieurs	2995	5.82	0.7743	421	1146	178
souvent	2996	5.82	0.9833	733	756	175
particulière	2997	5.82	1.0631	4381	--	1221
construction	2998	5.82	1.0240	834	--	731
sérieux	2999	5.82	1.1899	4308	679	2141
investissement	3000	5.82	1.1192	2109	--	3896
masculin	3001	5.82	1.1008	4806	--	--
permettre	3002	5.82	0.9833	1717	--	1422
sécurité	3003	5.82	1.3656	154	1965	1168
chère	3004	5.82	1.8702	3167	2533	3887
figurines	3005	5.82	0.8965	4285	--	--
métropole	3006	5.82	1.1726	--	--	4353
reproduire	3007	5.82	1.0821	--	--	4535
aujourd’hui	3008	5.82	0.8734	--	4806	--
belges	3009	5.82	1.0039	--	--	4001
concept	3010	5.82	0.8254	2046	2274	1880
view	3011	5.82	1.1008	1469	4843	--
affiner	3012	5.82	0.8003	3115	--	--
immédiat	3013	5.82	1.1551	3152	--	3775
coffret	3014	5.82	0.8003	2925	4736	--
formations	3015	5.82	1.2070	1260	--	4782
december	3016	5.82	1.3952	--	1863	--
pourra	3017	5.82	0.8254	2088	1873	765
manga	3018	5.82	1.5868	2629	--	--
courbes	3019	5.82	1.0240	--	--	4588
emploi	3020	5.82	1.6123	136	1815	681
continue	3021	5.82	0.8254	1583	1033	1281
psychologie	3022	5.82	1.4384	1204	--	2296
biologique	3023	5.82	0.9409	4787	--	--
philo	3024	5.82	1.4241	--	4505	--
entrepris	3025	5.82	0.9833	--	--	4728
vache	3026	5.82	1.2403	--	4322	--
beyoncé	3027	5.82	1.3354	--	4026	--
all	3028	5.82	1.1008	730	197	--
gosse	3029	5.82	1.3656	--	2574	--
considérées	3030	5.82	1.0039	--	--	5129
arrive	3031	5.82	0.8734	1245	619	867
l'école	3032	5.82	1.3354	--	1946	--
smartphones	3033	5.82	1.4097	--	5105	--
débuts	3034	5.82	0.8965	--	--	5182
confié	3035	5.82	1.0039	--	--	5110
regarde	3036	5.82	0.7743	3431	301	2175
évidemment	3037	5.82	1.0240	4463	4518	1262
pardon	3038	5.82	1.4941	--	1433	--
mañana	3039	5.82	1.2567	--	5004	--
égale	3040	5.82	1.0437	--	--	1791
assure	3041	5.82	0.7197	3866	--	2370
voie	3042	5.82	1.0631	1496	2610	581
récents	3043	5.82	0.7743	2236	--	--
touch	3044	5.82	1.2237	3023	2251	--
historiens	3045	5.82	1.2887	--	--	2788
yang	3046	5.82	1.4241	--	4436	--
nomination	3047	5.82	1.0821	--	--	3098
marché	3048	5.82	1.0039	560	1195	690
hauteur	3049	5.82	0.9833	1724	--	1209
express	3050	5.82	0.8965	1258	4940	--
port	3051	5.82	1.1551	570	3293	985
you	3052	5.82	1.1726	575	33	--
voice*	3053	5.82	1.0039	--	4507	--
blog	3054	5.82	0.8734	97	396	--
portrait	3055	5.82	0.8965	3041	4398	2649
tournage	3056	5.82	0.9409	--	4095	--
pilote	3057	5.82	1.2567	1426	--	--
époques	3058	5.82	0.9624	--	--	3074
score	3059	5.82	0.9833	3378	3002	--
émission	3060	5.82	1.0039	2275	1912	4396
présentée	3061	5.82	0.8734	--	--	3964
étrangères	3062	5.82	1.2237	4160	--	1331
technology	3063	5.82	1.4665	3203	--	--
professions	3064	5.82	1.0437	--	--	4558
satellite	3065	5.82	0.9409	2729	--	--
émissions	3066	5.82	1.2567	3136	--	--
totalement	3067	5.82	1.1551	3013	1850	2420
beyonce	3068	5.82	1.4665	--	2894	--
lendemain	3069	5.82	1.0821	4008	3082	1148
mozilla	3070	5.82	1.0631	4652	--	--
appeler	3071	5.82	0.9409	4865	2882	1875
reason	3072	5.82	0.9624	--	3942	--
correspondant	3073	5.82	0.8254	2505	--	2049
vtt	3074	5.82	0.9624	3625	--	--
avis	3075	5.82	1.0821	93	867	775
téléchargements	3076	5.82	1.0821	1056	--	--
revenir	3077	5.82	1.0437	934	2055	1736
voiture	3078	5.82	0.9624	481	846	2609
support	3079	5.82	0.8003	947	1533	4862
listening	3080	5.82	0.9624	--	2491	--
suggestions	3081	5.82	1.0039	1195	--	--
model	3082	5.82	0.9833	4686	3352	--
permettent	3083	5.82	0.8003	2385	--	1641
mot	3084	5.82	1.0039	218	662	338
service	3085	5.82	0.9624	137	1060	351
au-delà	3086	5.82	1.3354	3865	--	--
aude	3087	5.82	1.2887	4980	--	--
sais	3088	5.82	0.8254	828	111	1080
montres	3089	5.82	1.0240	2016	--	--
détaillées	3090	5.82	0.8734	3306	--	--
ouest	3091	5.82	0.8734	1010	--	833
coldplay	3092	5.82	1.4803	--	3783	--
égard	3093	5.82	1.1373	3045	--	514
américains	3094	5.82	1.3805	3867	3221	1986
immédiate	3095	5.82	1.0631	--	--	2939
professeur	3096	5.82	0.8497	1889	3798	961
cartes	3097	5.82	0.8734	528	2926	2907
continuité	3098	5.82	0.8497	--	--	3297
classiques	3099	5.82	1.1726	2562	--	3730
classe	3100	5.80	0.9258	753	476	660
complet	3101	5.80	1.3093	926	2927	1959
commence	3102	5.80	0.6701	1601	512	1220
intégrer	3103	5.80	1.0690	4726	--	--
icone	3104	5.80	1.1429	--	2260	--
appui	3105	5.80	0.9476	3054	--	1441
vues	3106	5.80	0.9689	929	3881	1878
resource	3107	5.80	1.3702	5027	--	--
téléphones	3108	5.80	1.2778	2165	--	--
miss	3109	5.80	1.5518	2941	235	--
concentration	3110	5.80	1.2289	5003	--	3009
decembre	3111	5.80	1.5119	2744	2144	--
deux	3112	5.80	1.0880	113	202	60
voltaire	3113	5.80	1.3851	--	--	2812
diverses	3114	5.80	0.9035	1956	--	521
américain	3115	5.80	1.4142	2553	2744	2251
fortement	3116	5.80	1.1952	4183	--	1602
analyser	3117	5.80	1.1249	--	--	4427
rationnelle	3118	5.80	1.1249	--	--	4696
coach	3119	5.80	1.1429	--	3055	--
forces	3120	5.80	1.2122	2837	3788	528
pékin	3121	5.80	1.4286	4720	--	--
professionnel	3122	5.80	1.0690	794	5119	4613
observer	3123	5.80	0.6999	--	--	1588
supérieure	3124	5.80	1.4142	2455	--	1082
lien	3125	5.80	0.9689	365	717	1670
apport	3126	5.80	0.9689	--	--	4759
choisissez	3127	5.80	1.0690	1584	--	--
j'essaye	3128	5.80	0.9035	--	3644	--
veste	3129	5.80	0.8571	4885	3347	--
doigts	3130	5.80	1.1606	--	1919	3906
drive	3131	5.80	1.1066	--	3959	--
crois	3132	5.80	1.0880	1754	264	971
élite	3133	5.80	1.6782	--	--	4397
propriété	3134	5.80	1.0302	1388	--	691
net	3135	5.80	1.0302	674	1438	3432
genèse	3136	5.80	1.6288	--	--	5018
direct	3137	5.80	0.8571	923	529	2822
province	3138	5.80	1.0498	2472	--	993
savons	3139	5.80	1.2617	--	--	2371
trouves	3140	5.80	0.9476	--	2507	--
nikon	3141	5.80	1.1780	4667	--	--
séances	3142	5.80	0.9035	3466	--	3491
augmenté	3143	5.80	1.3997	--	--	4350
exemplaires	3144	5.80	1.2778	--	--	4213
l'épisode	3145	5.80	0.8571	--	2877	--
volkswagen	3146	5.80	1.3997	2452	--	--
près	3147	5.80	1.0102	759	1106	236
eco	3148	5.80	1.0498	4340	--	--
devenus	3149	5.80	0.9035	--	--	3493
okok	3150	5.80	1.1780	--	3343	--
saints	3151	5.80	1.6288	--	--	2900
vaisseaux	3152	5.80	1.1606	--	--	1947
parle	3153	5.80	0.8330	1418	243	705
julie	3154	5.80	1.3702	4167	4083	--
stp	3155	5.80	1.3401	--	480	--
j'assume	3156	5.80	1.0102	--	4497	--
dévoile	3157	5.80	1.0102	--	4685	--
écran	3158	5.80	0.8330	597	3582	--
exemples	3159	5.80	0.9035	2480	--	1226
voisin	3160	5.80	1.0302	--	3378	3064
portugais	3161	5.80	1.1952	--	--	4657
coca	3162	5.80	1.7023	--	2589	--
uploaded	3163	5.80	1.0880	--	1115	--
École	3164	5.80	1.3093	4235	--	2912
poto	3165	5.80	1.3851	--	3119	--
reportage	3166	5.80	0.9689	3877	2164	--
imprimerie	3167	5.80	1.0690	--	--	4036
championnat	3168	5.80	1.1066	3135	4512	--
communautés	3169	5.80	1.3851	2155	--	2462
catherine	3170	5.80	1.2936	2745	--	3418
prestation	3171	5.80	1.0498	4514	--	--
assistance	3172	5.80	1.1606	1211	--	2262
surement	3173	5.80	1.2122	--	1765	--
nombreuse	3174	5.80	1.0498	--	--	4610
singapour	3175	5.80	1.2454	3100	--	--
allemandes	3176	5.80	1.4142	--	--	4288
able	3177	5.80	1.2289	--	4655	--
faces	3178	5.80	0.9035	--	--	5088
train	3179	5.80	1.0498	1504	440	1918
aller	3180	5.80	0.9689	299	196	580
studio	3181	5.80	1.0102	1039	1586	--
fondamentaux	3182	5.80	1.1780	--	--	4978
aaaaah	3183	5.78	1.9722	--	4761	--
square	3184	5.78	1.2337	--	4527	--
parlant	3185	5.78	0.8873	--	3638	2516
india	3186	5.78	1.1830	4744	--	--
considérable	3187	5.78	1.1301	--	--	966
harry	3188	5.78	1.5022	4047	483	--
missions	3189	5.78	1.1830	2503	--	3644
debout	3190	5.78	1.0934	--	2197	3501
auras	3191	5.78	1.0160	--	4098	--
énormes	3192	5.78	1.2002	--	--	4586
consacrée	3193	5.78	1.0359	--	--	4201
capitaine	3194	5.78	1.2982	--	--	1264
son	3195	5.78	0.9750	49	80	35
gamin	3196	5.78	1.4748	--	4079	--
band	3197	5.78	0.9750	--	2558	--
rejoint	3198	5.78	0.9957	--	4321	--
textile	3199	5.78	1.0746	5189	--	--
égards	3200	5.78	1.1301	--	--	4654
western	3201	5.78	1.3138	3220	--	--
voitures	3202	5.78	1.1657	774	4062	3834
messagerie	3203	5.78	1.1830	1096	--	--
assuré	3204	5.78	0.9957	5081	--	2408
disques	3205	5.78	1.0746	1881	--	--
maroc	3206	5.78	1.2501	880	1692	2926
lampe	3207	5.78	0.8873	4291	--	--
conservé	3208	5.78	0.7900	--	--	2446
parlent	3209	5.78	0.9322	--	1872	3746
simples	3210	5.78	1.0746	3725	--	1336
téléchargez	3211	5.78	1.0359	3219	--	--
naples	3212	5.78	1.2337	--	--	3527
philippines	3213	5.78	1.5022	3813	--	--
hâte	3214	5.78	1.3596	--	1165	5050
body	3215	5.78	0.8401	4670	2721	--
remise	3216	5.78	0.9322	1803	3013	2798
