Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank
midnight	3136	6.32	1.5706	--	5133	--
importar	3137	6.32	1.2027	--	4826	--
message	3138	6.32	1.4061	2409	--	--
recientemente	3139	6.32	1.3316	3865	--	3067
función	3140	6.32	1.1683	969	--	579
#curiosidades	3141	6.32	1.2027	--	4036	--
disposición	3142	6.32	1.2688	1618	--	1006
península	3143	6.32	1.1683	--	--	2483
hacemos	3144	6.32	1.1856	3232	1153	4381
vuelven	3145	6.32	1.3468	--	3594	5211
asegura	3146	6.32	1.0190	4000	--	4267
productos	3147	6.32	1.1507	184	--	553
llover	3148	6.32	1.7076	--	5162	--
veamos	3149	6.32	1.0962	--	3341	4336
entradas	3150	6.32	1.2688	676	3826	--
negociación	3151	6.32	1.3915	4653	--	2881
usb	3152	6.32	1.2526	1785	--	--
contacto	3153	6.32	1.2027	172	2917	1430
encontramos	3154	6.32	1.0583	2943	--	1677
palmas	3155	6.32	1.4630	1765	--	--
existente	3156	6.32	1.2688	4908	--	2398
carretera	3157	6.32	1.3468	2239	3125	3413
seguire	3158	6.32	1.2196	--	3584	--
webmasters	3159	6.32	1.0962	3680	--	--
revolucionaria	3160	6.32	1.6591	--	--	2720
okok	3161	6.32	1.6956	--	4282	--
diplomático	3162	6.32	1.2196	--	--	4693
asesor	3163	6.32	1.2362	4944	--	--
relatos	3164	6.32	1.1856	3708	--	4487
escribo	3165	6.32	1.2196	--	2285	--
japan	3166	6.32	1.5178	--	1773	--
entrevista	3167	6.32	1.3005	1656	2958	2594
entiendes	3168	6.32	1.3316	--	3367	--
transformaciones	3169	6.32	1.3768	--	--	4038
correo	3170	6.32	1.1507	239	4323	3532
misiones	3171	6.32	1.5444	4047	--	2554
enormes	3172	6.32	1.3005	--	--	4149
estudiar	3173	6.32	1.6714	2900	1251	1806
atencion	3174	6.32	1.1328	4337	3938	--
hicimos	3175	6.32	1.3768	--	3214	--
financiamiento	3176	6.32	1.6591	3607	--	3578
seguidor	3177	6.32	1.0583	--	3691	--
ringtone	3178	6.32	1.4348	5149	--	--
cobertura	3179	6.32	1.3005	2475	--	5213
preparando	3180	6.32	1.1147	--	3210	--
profundidad	3181	6.32	1.6218	4354	--	2620
miembros	3182	6.32	1.2848	536	--	556
acuerdas	3183	6.32	1.0962	--	3017	--
3d	3184	6.32	1.5444	2160	2251	--
embarazo	3185	6.32	2.3942	2395	--	--
automáticamente	3186	6.32	1.1507	3654	--	--
asesoramiento	3187	6.32	1.1328	4986	--	--
pueden	3188	6.32	1.1147	216	575	192
tq	3189	6.32	1.6714	--	2260	--
liberales	3190	6.32	1.5964	--	--	2048
visit	3191	6.32	1.3161	--	2541	--
realizan	3192	6.32	1.1683	3472	--	3787
técnica	3193	6.32	1.0962	798	--	927
moral	3194	6.32	1.6092	2840	4295	662
proyección	3195	6.32	1.1856	--	--	4498
detalles	3196	6.32	1.1147	764	3433	2271
difusión	3197	6.30	1.1650	2939	--	2599
consolidación	3198	6.30	1.4463	--	--	4111
servicios	3199	6.30	1.1473	55	--	372
acondicionado	3200	6.30	1.1995	2986	--	--
plan	3201	6.30	0.9530	514	1096	636
hojas	3202	6.30	1.2164	2568	--	1796
delante	3203	6.30	1.1112	3690	2304	2024
formación	3204	6.30	1.2164	479	--	590
dispositivos	3205	6.30	1.3590	3389	--	--
realista	3206	6.30	1.4743	--	--	4129
entera	3207	6.30	1.0926	--	2598	2997
mercadolibre	3208	6.30	1.2817	1358	--	--
agricultura	3209	6.30	1.5286	1860	--	951
americana	3210	6.30	1.3286	4025	--	1946
recibieron	3211	6.30	1.2164	--	--	5227
continente	3212	6.30	1.3132	--	--	1699
meet	3213	6.30	1.3887	--	2220	--
ps2	3214	6.30	1.6067	3105	--	--
volveré	3215	6.30	1.2817	--	4935	--
salvador	3216	6.30	1.5682	1170	3887	1177
claros	3217	6.30	0.9742	--	--	5252
habitantes	3218	6.30	1.0738	2490	--	872
ciudadana	3219	6.30	1.2164	2584	--	--
pop	3220	6.30	1.6812	2084	4626	--
prestación	3221	6.30	1.2164	3804	--	5212
hacer	3222	6.30	1.0152	125	112	123
informacion	3223	6.30	1.4743	1316	--	--
mayor	3224	6.30	1.3286	211	810	85
hakuna	3225	6.30	1.5682	--	2057	--
ayuda	3226	6.30	1.7642	111	1058	947
extremo	3227	6.30	2.1876	3983	4474	1597
monumento	3228	6.30	1.1995	--	--	4493
profesores	3229	6.30	1.5419	2030	--	1775
verso	3230	6.30	1.3887	--	--	2705
actuales	3231	6.30	1.1112	2831	--	1876
conectar	3232	6.30	1.0926	4318	--	--
filósofos	3233	6.30	1.7409	--	--	4862
psicología	3234	6.30	1.5682	2561	--	3113
elevado	3235	6.30	1.5017	--	--	2593
informar	3236	6.30	1.2976	3395	--	--
raíces	3237	6.30	1.2817	4490	--	2598
estudiando	3238	6.30	1.9193	--	4840	--
opina	3239	6.30	1.1650	3728	--	--
ofrece	3240	6.30	1.0546	1012	--	1279
cartera	3241	6.30	1.2817	4593	--	--
signo	3242	6.30	1.2657	5119	5050	2220
conservar	3243	6.30	1.4033	--	--	2653
navegador	3244	6.30	1.1112	1729	--	--
lecciones	3245	6.30	1.4880	--	--	4567
padrino	3246	6.30	1.2495	--	3319	--
escrito	3247	6.30	1.2817	689	2890	824
sonora	3248	6.30	1.4321	2806	--	4596
ciudades	3249	6.30	1.4033	1388	--	869
existen	3250	6.30	0.9949	1089	1847	844
alfin	3251	6.30	1.3740	--	5244	--
boys	3252	6.30	1.3132	--	3035	--
news	3253	6.30	1.1995	1868	3684	--
yoo	3254	6.30	1.4880	--	1474	--
conoces	3255	6.30	1.0926	--	1943	--
adquirido	3256	6.30	1.2817	--	--	3882
semilla	3257	6.30	1.1650	--	--	4840
nariz	3258	6.30	1.2330	--	2867	--
norte	3259	6.30	1.3439	756	2151	523
validez	3260	6.30	1.2817	--	--	3833
conviene	3261	6.30	1.2330	--	--	1669
alumnos	3262	6.30	0.8631	1064	--	1296
percibir	3263	6.30	1.0351	--	--	5014
camisetas	3264	6.30	1.0926	5218	--	--
mayoría	3265	6.30	1.1824	1078	2869	526
very	3266	6.30	1.2657	--	1050	--
pistas	3267	6.30	1.2330	4849	--	--
conveniente	3268	6.30	1.3740	5041	--	1350
suficiente	3269	6.30	1.1650	2259	1650	1137
nuevamente	3270	6.28	1.1959	3323	3129	1821
conduce	3271	6.28	1.1787	--	--	3146
valen	3272	6.28	1.3099	--	2509	--
presidenta	3273	6.28	1.8075	4531	--	--
guia	3274	6.28	1.0506	1982	--	--
pasajeros	3275	6.28	1.1436	4533	--	--
prácticas	3276	6.28	1.2296	1655	--	1593
templo	3277	6.28	1.4148	4471	--	2020
nosotras	3278	6.28	1.4852	--	1455	--
genera	3279	6.28	0.9906	4019	--	4359
tutoriales	3280	6.28	1.4003	1377	--	--
específico	3281	6.28	1.1256	4597	--	3591
verlos	3282	6.28	1.0698	--	3904	--
hablemos	3283	6.28	1.2943	--	3934	--
electronica	3284	6.28	1.5654	4236	--	--
tarjetas	3285	6.28	1.1959	1592	--	--
fútbol	3286	6.28	2.1385	903	2525	--
episodio	3287	6.28	1.1613	4609	4111	4870
inicia	3288	6.28	1.4291	3084	1959	3072
cara	3289	6.28	1.2461	1332	355	1204
técnicas	3290	6.28	1.1073	1084	--	1625
asociación	3291	6.28	1.1073	1076	--	1406
halló	3292	6.28	1.2129	--	--	4958
electrodomésticos	3293	6.28	1.2129	2360	--	--
df	3294	6.28	1.7148	1678	2503	4598
pensiones	3295	6.28	1.4291	3874	--	4681
mobile	3296	6.28	1.1256	3111	--	--
gente	3297	6.28	1.4988	319	96	435
electricidad	3298	6.28	1.4148	2774	--	--
#elclubdelacomedia	3299	6.28	1.9592	--	5260	--
banda	3300	6.28	1.6293	1011	1168	3013
renault	3301	6.28	1.3099	2944	--	--
sensibilidad	3302	6.28	1.7617	--	--	2956
vínculos	3303	6.28	1.2129	3573	--	4458
rating	3304	6.28	1.2943	5253	--	--
pelo	3305	6.28	1.6293	2793	772	3848
naciones	3306	6.28	1.2296	2410	--	762
lugares	3307	6.28	1.2129	1361	3043	934
comenzando	3308	6.28	1.3099	--	2187	--
piloto	3309	6.28	1.0887	4417	1983	--
maría	3310	6.28	1.4003	593	2360	387
presentada	3311	6.28	1.2943	4822	--	4173
comunidades	3312	6.28	1.1256	1457	--	1218
clubes	3313	6.28	1.4003	5215	--	--
continua	3314	6.28	0.9267	3112	4610	3335
febrero	3315	6.28	1.5524	368	1483	611
inmediatamente	3316	6.28	1.6041	3963	--	1266
remedios	3317	6.28	1.2784	--	3880	--
trayectoria	3318	6.28	1.0110	4739	--	4804
mención	3319	6.28	1.0506	--	--	3472
interpretación	3320	6.28	1.3856	2922	--	1293
frecuentemente	3321	6.28	1.0887	--	--	3023
tomate	3322	6.28	1.3099	--	4032	--
comienzos	3323	6.28	0.9906	--	--	3273
físicas	3324	6.28	1.4574	4585	--	4453
gráficos	3325	6.28	1.3254	3316	--	--
integran	3326	6.28	0.9697	--	--	5266
support	3327	6.28	1.3254	4834	2880	--
confirma	3328	6.28	1.1613	--	--	5085
planeación	3329	6.28	1.3559	4410	--	--
remix	3330	6.28	1.3559	--	3492	--
lazos	3331	6.28	1.4148	--	--	5278
expresada	3332	6.28	1.1436	--	--	5104
providencia	3333	6.28	1.3708	--	--	3453
explicó	3334	6.28	1.0309	4144	--	--
llamando	3335	6.28	1.0887	--	4186	--
juju	3336	6.28	1.4148	--	3708	--
sienten	3337	6.28	1.2623	--	4873	--
presentes	3338	6.28	1.4003	2874	--	1782
círculo	3339	6.28	1.3099	--	--	2713
tiempos	3340	6.26	1.2090	1631	1683	696
probabilidad	3341	6.26	1.3219	--	--	5299
acabe	3342	6.26	1.4401	--	1252	--
hot	3343	6.26	1.4957	3292	2188	--
mapas	3344	6.26	1.2090	2015	--	--
semejanza	3345	6.26	1.0461	--	--	5041
calma	3346	6.26	1.6389	--	3401	5144
señal	3347	6.26	1.1214	3429	1372	3000
encuentra	3348	6.26	1.1031	631	2480	602
follar	3349	6.26	2.3370	--	3885	--
promesas	3350	6.26	1.5093	--	3097	--
comisiones	3351	6.26	1.9775	2644	--	2663
cuide	3352	6.26	1.1395	--	3668	--
hecho	3353	6.26	1.1747	375	401	109
escribi	3354	6.26	1.2257	--	4559	--
give	3355	6.26	1.2257	--	1446	--
carácter	3356	6.26	1.2090	1102	--	283
revolucionario	3357	6.26	2.0584	--	--	1769
porra	3358	6.26	1.7474	--	4517	--
telefonía	3359	6.26	1.5493	2433	--	--
dando	3360	6.26	1.0461	2542	781	1216
leon	3361	6.26	1.5754	2321	1102	--
propia	3362	6.26	1.3969	1050	2236	374
camisa	3363	6.26	1.1572	--	3036	--
suprema	3364	6.26	1.6880	--	--	1872
prudente	3365	6.26	1.3219	--	--	5118
realidad	3366	6.26	1.6637	811	500	245
escuche	3367	6.26	1.1920	--	2396	--
ciertamente	3368	6.26	0.9435	--	--	2368
dioses	3369	6.26	1.7591	--	--	2748
chilena	3370	6.26	1.4682	5143	--	3642
escribe	3371	6.26	1.2257	1463	1561	1610
servido	3372	6.26	1.2090	--	--	2641
establecidos	3373	6.26	1.4259	3796	--	3570
pudieron	3374	6.26	1.2423	--	--	2568
estare	3375	6.26	1.0461	--	2410	--
esenciales	3376	6.26	1.1572	--	--	3057
dormida	3377	6.26	1.3372	--	1969	--
pais	3378	6.26	1.2586	1679	1584	3825
tetas	3379	6.26	2.3457	--	2750	--
hablado	3380	6.26	1.2586	--	4447	3661
save	3381	6.26	1.3219	4994	4089	--
salarios	3382	6.26	1.9775	--	--	2176
empresarial	3383	6.26	1.4820	2151	--	4764
okey	3384	6.26	1.2906	--	2041	--
gigante	3385	6.26	1.7357	--	3273	--
soon	3386	6.26	1.0844	--	3641	--
siguientes	3387	6.26	1.1395	563	--	445
empresa	3388	6.26	1.6011	153	5318	508
escribes	3389	6.26	1.2090	--	3399	--
integrado	3390	6.26	1.1920	3652	--	4666
much	3391	6.26	0.8992	--	590	--
sentado	3392	6.26	1.1214	--	4522	4246
max	3393	6.26	1.5624	1643	--	--
gps	3394	6.26	1.3372	2705	--	--
inmediata	3395	6.26	1.2090	2945	--	2323
know	3396	6.26	1.4401	5142	511	--
formar	3397	6.26	1.1920	2937	4630	1346
nación	3398	6.26	1.1572	1984	--	429
continental	3399	6.26	1.2586	--	--	4667
pensado	3400	6.26	1.4682	--	3311	4994
ensayos	3401	6.26	1.1920	4256	--	2654
reconoce	3402	6.26	1.2257	4097	--	2337
uploaded	3403	6.26	1.4820	--	3031	--
unidad	3404	6.26	1.2090	690	--	641
terrenos	3405	6.26	1.4820	2845	--	1914
pumba	3406	6.26	1.9358	--	3932	--
lengua	3407	6.26	1.2257	1613	2331	734
blue	3408	6.26	1.4259	3919	4194	--
mail	3409	6.26	1.2747	1441	4705	--
tuya	3410	6.26	1.2747	--	1603	--
relojes	3411	6.26	1.2090	3034	--	--
permitir	3412	6.26	1.3524	4263	--	3218
botas	3413	6.26	1.3063	--	4657	--
ejecutiva	3414	6.26	1.6759	4315	--	--
junio	3415	6.26	1.3969	244	--	504
seguimiento	3416	6.26	1.0844	1967	--	--
depósitos	3417	6.26	1.3969	--	--	2776
terminado	3418	6.26	1.9039	5111	3427	3270
volvemos	3419	6.26	0.9858	--	4597	--
virtuales	3420	6.26	1.2586	4501	--	--
ferrocarriles	3421	6.26	1.2586	--	--	4313
resuelve	3422	6.26	1.4259	--	--	4202
traje	3423	6.26	1.2257	--	2637	4939
mirando	3424	6.26	1.1214	--	943	4271
presentar	3425	6.26	1.1395	1880	--	1744
teorías	3426	6.26	1.7357	--	--	2806
inició	3427	6.24	1.0797	--	--	2803
adaptación	3428	6.24	1.1350	4886	--	4280
suficientes	3429	6.24	0.8704	--	--	2935
va	3430	6.24	1.2048	306	86	295
despierte	3431	6.24	1.3786	--	5150	--
toda	3432	6.24	1.3334	281	192	114
explicar	3433	6.24	1.3334	4100	2843	2040
neta	3434	6.24	1.4786	--	1274	--
escritas	3435	6.24	1.2545	--	--	5223
sure	3436	6.24	1.0797	--	3616	--
mueve	3437	6.24	1.2867	--	3784	4626
ven	3438	6.24	1.2048	2072	569	1846
pirotecnia	3439	6.24	1.4786	--	5299	--
primaria	3440	6.24	1.3786	1993	--	2324
remedio	3441	6.24	1.1350	--	5044	2527
poder	3442	6.24	1.5592	257	424	120
aires	3443	6.24	1.1704	414	4128	323
cree	3444	6.24	1.0606	2524	1151	1749
alemán	3445	6.24	1.5851	2759	--	2475
llegue	3446	6.24	1.1528	5007	579	4342
fuentes	3447	6.24	1.3180	1049	--	946
ola	3448	6.24	1.7792	4850	2210	--
messi	3449	6.24	1.5980	--	4779	--
talk	3450	6.24	1.1528	--	3534	--
blanco	3451	6.24	1.3933	946	1324	893
convocatorias	3452	6.24	1.1704	4669	--	--
recibido	3453	6.24	1.3786	2996	3999	1407
estarás	3454	6.24	1.0606	--	5045	--
year	3455	6.24	1.1877	--	60	--
llave	3456	6.24	1.2048	5257	--	--
hallarse	3457	6.24	1.3637	--	--	5042
title	3458	6.24	1.3486	4347	--	--
ofrecer	3459	6.24	0.9806	2940	--	2732
enviado	3460	6.24	1.1877	1037	--	2922
concentración	3461	6.24	1.3933	3498	--	2149
constantes	3462	6.24	1.2216	--	--	4183
considerable	3463	6.24	0.8704	--	--	2358
soporte	3464	6.24	1.0797	1211	--	--
comido	3465	6.24	1.2707	--	1918	--
mas	3466	6.24	1.4365	75	36	136
monterrey	3467	6.24	1.8133	2422	--	--
ideología	3468	6.24	1.4786	--	--	2573
seguimos	3469	6.24	1.0606	--	1046	--
constantemente	3470	6.24	1.2216	--	--	3054
firme	3471	6.24	1.3786	4686	--	1764
históricos	3472	6.24	1.3786	5011	--	2166
seres	3473	6.24	1.1877	3196	1734	1767
entendido	3474	6.24	1.0412	--	--	3447
orientación	3475	6.24	1.0984	2909	--	2033
significado	3476	6.24	1.2545	3104	4481	1551
buscadores	3477	6.24	1.1350	4431	--	--
asistencia	3478	6.24	1.0012	1328	--	1568
acontecimiento	3479	6.24	1.1168	--	--	3963
conservan	3480	6.24	0.8221	--	--	5220
meneame	3481	6.24	1.5328	1550	--	--
representar	3482	6.24	1.2545	--	--	3551
certificados	3483	6.24	1.5194	4828	--	--
nacionales	3484	6.24	1.4078	1104	--	665
docentes	3485	6.24	1.1528	2737	--	--
majestad	3486	6.24	1.4223	--	--	2177
permite	3487	6.24	1.1168	726	5189	868
descargas	3488	6.24	1.2216	880	--	--
hablame	3489	6.24	1.2048	--	2848	--
driver	3490	6.24	1.4507	3656	--	--
distinción	3491	6.24	1.6358	--	--	2534
vigentes	3492	6.24	0.9806	4290	--	4444
aportes	3493	6.24	1.2382	4687	--	4947
hey	3494	6.24	1.0412	5110	504	--
wiki	3495	6.24	1.4647	5088	--	--
depósito	3496	6.24	1.5328	3790	--	2661
distingue	3497	6.24	1.0984	--	--	4309
vende	3498	6.24	1.1877	1906	4288	--
promete	3499	6.24	1.7090	--	2911	--
expectativas	3500	6.22	1.6325	--	4707	4721
ir	3501	6.22	1.0359	227	137	742
formando	3502	6.22	1.2664	--	--	3246
i'm	3503	6.22	1.2337	--	220	--
escuchas	3504	6.22	1.0934	--	5184	--
tailandia	3505	6.22	1.6573	2847	--	--
comunitaria	3506	6.22	1.2664	4836	--	--
socios	3507	6.22	1.2982	2260	--	3331
solar	3508	6.22	1.2824	2351	--	3933
sentido	3509	6.22	1.2501	784	1009	206
secundaria	3510	6.22	1.3746	2579	--	3452
lea	3511	6.22	1.3746	4813	4415	--
dueño	3512	6.22	1.4609	4469	3902	2130
organizar	3513	6.22	1.3445	5040	--	3014
caracteriza	3514	6.22	1.1830	--	--	3505
próximo	3515	6.22	0.9957	1163	1787	2000
opinion	3516	6.22	1.2501	4009	--	--
vacas	3517	6.22	1.0746	--	4418	--
bolsa	3518	6.22	1.3596	1182	3329	4283
cien	3519	6.22	1.3293	4257	--	1739
haré	3520	6.22	0.9538	--	1661	--
reputación	3521	6.22	1.4748	3182	--	--
hablamos	3522	6.22	1.1657	--	1229	--
propiamente	3523	6.22	1.2501	--	--	2739
adquiere	3524	6.22	1.3138	--	--	3426
realismo	3525	6.22	1.2337	--	--	4825
suena	3526	6.22	0.9538	--	1118	--
pecho	3527	6.22	1.2824	5154	4243	2363
october	3528	6.22	1.1830	2085	--	--
français	3529	6.22	1.3596	1921	--	--
cartas	3530	6.22	1.4327	1758	4503	1161
licenciado	3531	6.22	1.7990	4611	--	2039
convirtió	3532	6.22	1.2501	--	--	3594
desperte	3533	6.22	1.7761	--	2740	--
interacción	3534	6.22	0.9538	--	--	4980
orden	3535	6.22	1.3746	638	2854	177
lingüística	3536	6.22	1.1657	--	--	4161
frases	3537	6.22	1.2501	2550	1951	3165
continuación	3538	6.22	1.0554	1755	--	1307
conjunto	3539	6.22	0.9538	1164	--	578
permitió	3540	6.22	1.3893	--	--	2928
gaby	3541	6.22	1.6938	--	4120	--
country	3542	6.22	1.1657	4557	--	--
pesca	3543	6.22	1.1657	2117	--	3313
amante	3544	6.22	1.9722	--	4736	4440
recalentado	3545	6.22	1.7530	--	1380	--
prevención	3546	6.22	1.4184	1798	--	4637
impulso	3547	6.22	1.2337	--	--	2374
percepción	3548	6.22	1.3445	--	--	3251
portales	3549	6.22	1.2337	4702	--	--
sentirse	3550	6.22	1.2824	--	4906	--
chapter	3551	6.22	1.0160	--	5311	--
consigo	3552	6.22	1.2337	--	2405	2640
fundador	3553	6.22	1.0554	--	--	3750
teniendo	3554	6.22	1.0160	2281	2728	1231
relevantes	3555	6.22	1.2664	5203	--	--
information	3556	6.22	1.3138	2185	--	--
ingenieria	3557	6.22	1.7530	4545	--	--
consigue	3558	6.22	1.2982	3612	3931	--
catedral	3559	6.22	1.2982	--	--	2378
wikimedia	3560	6.22	1.1301	3202	--	--
dispositivo	3561	6.22	1.3138	3884	--	--
camiseta	3562	6.22	1.1657	--	2745	--
proposiciones	3563	6.22	1.1830	--	--	4499
podríamos	3564	6.22	1.2501	--	--	2947
cristal	3565	6.22	1.1657	3484	--	--
abrió	3566	6.22	1.0746	--	--	3573
ventanas	3567	6.22	1.2337	4264	--	5116
veinte	3568	6.22	1.2337	4201	--	906
don	3569	6.22	1.5158	1001	1520	95
postal	3570	6.22	1.1480	2690	--	--
reyes	3571	6.22	1.4886	1918	789	1007
salto	3572	6.22	1.0554	4953	--	4689
geografía	3573	6.22	1.5292	3879	--	2567
composición	3574	6.22	1.2664	3727	--	1818
entrando	3575	6.22	1.1301	--	4163	--
resultado	3576	6.22	1.3445	862	4380	562
tragos	3577	6.22	1.2002	--	4811	--
postura	3578	6.22	1.2664	--	--	3808
merecen	3579	6.22	1.3138	--	3350	--
departamentos	3580	6.22	1.1119	2605	--	2610
dias	3581	6.20	1.2778	1379	229	1919
conecto	3582	6.20	1.1066	--	3781	--
claro	3583	6.20	1.4286	886	302	719
lección	3584	6.20	1.2617	--	3588	4803
época	3585	6.20	1.0498	1954	5158	337
foro	3586	6.20	1.2122	88	--	--
coger	3587	6.20	1.9483	--	2540	--
metal	3588	6.20	1.4569	1483	4498	3995
principales	3589	6.20	1.2289	947	--	592
image	3590	6.20	1.0102	1806	--	--
apellido	3591	6.20	1.3093	4082	4024	4996
informatica	3592	6.20	1.3997	3174	--	--
llamadas	3593	6.20	1.2454	3433	2713	3924
haremos	3594	6.20	1.3248	--	4227	--
actuaciones	3595	6.20	1.2122	3245	--	5153
mind	3596	6.20	1.3702	--	2950	--
playoffs	3597	6.20	1.7496	--	3954	--
llenos	3598	6.20	1.5908	--	4127	--
being	3599	6.20	1.3248	--	2268	--
doscientos	3600	6.20	1.3553	--	--	3841
provisión	3601	6.20	1.3702	--	--	4448
produce	3602	6.20	1.2289	2268	--	1031
diccionario	3603	6.20	1.5253	1650	--	3242
continuamente	3604	6.20	1.2617	--	--	5237
venir	3605	6.20	1.1780	4773	807	2193
acorde	3606	6.20	1.0498	--	2620	--
andalucía	3607	6.20	1.2936	1805	--	5089
vaca	3608	6.20	1.2454	--	4129	--
expresamente	3609	6.20	1.1606	--	--	3663
símbolo	3610	6.20	1.1606	--	--	2866
blogs	3611	6.20	1.1952	501	--	--
levanta	3612	6.20	1.1606	--	3310	4361
sitios	3613	6.20	1.3997	778	--	2963
sabiendo	3614	6.20	1.3553	--	4687	--
sentí	3615	6.20	1.3851	--	3962	--
comentario	3616	6.20	1.0102	205	3116	3110
prometí	3617	6.20	1.1780	--	4862	--
introducir	3618	6.20	1.1066	5305	--	4000
rain	3619	6.20	1.5908	--	4039	--
americano	3620	6.20	1.2936	4133	--	1842
recurso	3621	6.20	1.2617	1572	--	1182
podcast	3622	6.20	1.2617	4340	--	--
sevilla	3623	6.20	1.4286	471	3997	1480
actualidad	3624	6.20	1.0880	651	--	1701
emplea	3625	6.20	1.4708	--	--	4239
rubio	3626	6.20	1.4569	4517	3617	--
finalidad	3627	6.20	1.2617	3431	--	2464
ron	3628	6.20	1.8626	--	1448	--
muuy	3629	6.20	1.5119	--	4302	--
hablen	3630	6.20	1.0690	--	3935	--
boy	3631	6.20	1.4286	4804	1810	--
coco	3632	6.20	1.6782	--	4376	--
mental	3633	6.20	1.3553	2954	2916	2900
bio	3634	6.20	1.1249	--	3846	--
daniela	3635	6.20	1.8183	--	4951	--
puras	3636	6.20	1.3553	--	3048	--
empresario	3637	6.20	1.5779	--	--	5319
united	3638	6.20	1.5253	2499	5092	--
escolar	3639	6.20	1.2289	1772	--	2420
aprendido	3640	6.20	1.5779	--	5000	--
ball	3641	6.20	1.0102	3504	--	--
despertarse	3642	6.20	1.5518	--	4734	--
económica	3643	6.20	1.4428	1168	--	376
pierna	3644	6.20	1.1606	--	3906	--
ciudadanía	3645	6.20	1.3553	3928	--	3985
trying	3646	6.20	1.4142	--	4507	--
buscador	3647	6.20	1.2454	733	--	--
integrantes	3648	6.20	1.0498	3217	--	4289
emplear	3649	6.20	1.2778	--	--	4296
capital	3650	6.20	1.4708	516	3177	250
empezaron	3651	6.20	0.9476	--	2550	4702
roja	3652	6.20	1.2122	3022	2652	4299
date	3653	6.20	1.2617	2280	4480	--
hd	3654	6.20	1.5253	3834	3486	--
ciudadanos	3655	6.20	1.2936	1940	--	1213
explorer	3656	6.20	1.3248	3915	--	--
andes	3657	6.20	1.3997	4027	--	3133
recorrido	3658	6.20	1.1066	3508	--	4058
sistema	3659	6.20	1.3093	140	3014	166
profunda	3660	6.20	1.2122	--	--	1817
sociedades	3661	6.20	1.1952	2428	--	1128
informa	3662	6.20	1.0690	3629	5098	4945
january	3663	6.20	1.6288	4073	3080	--
network	3664	6.20	1.2936	2810	--	--
sisi	3665	6.20	1.7728	--	1491	--
alejandra	3666	6.20	1.5253	4776	--	--
viña	3667	6.20	1.2289	--	4870	--
triple	3668	6.20	1.0880	--	4964	--
productor	3669	6.20	1.1429	4770	--	5081
circuito	3670	6.20	1.3553	2802	--	--
permitan	3671	6.20	1.1606	4748	--	4225
agosto	3672	6.18	1.2728	228	--	557
magnitud	3673	6.18	1.4097	--	2505	3139
administrador	3674	6.18	1.4941	2178	--	3572
send	3675	6.18	1.1008	2893	--	--
producto	3676	6.18	1.2070	366	--	766
september	3677	6.18	1.6123	2851	--	--
mora	3678	6.18	1.6249	4342	--	3767
naves	3679	6.18	1.4803	--	--	4830
ubuntu	3680	6.18	1.5996	3859	--	--
presentaciones	3681	6.18	1.1551	3503	--	--
plis	3682	6.18	1.4241	--	2798	--
continue	3683	6.18	1.0240	--	5259	--
estás	3684	6.18	1.1008	975	622	4893
access	3685	6.18	1.3354	4590	--	--
movimientos	3686	6.18	1.0821	2709	--	1193
puertos	3687	6.18	1.1373	4001	--	2404
motivo	3688	6.18	1.3200	1854	3005	702
pasen	3689	6.18	1.0631	--	1327	--
habla	3690	6.18	0.8734	1627	663	808
componen	3691	6.18	1.2070	--	--	4709
resultar	3692	6.18	1.1726	--	--	4880
hemeroteca	3693	6.18	1.4665	2911	--	--
will	3694	6.18	1.4241	2135	399	--
mostrar	3695	6.18	1.0821	884	--	3131
juan	3696	6.18	1.4941	245	1217	148
botellas	3697	6.18	1.3805	--	3727	--
hay	3698	6.18	1.3952	64	55	75
santana	3699	6.18	1.4384	--	2309	--
estación	3700	6.18	1.0821	2412	--	2570
acordó	3701	6.18	1.0240	--	--	4765
conferencia	3702	6.18	1.1192	2258	--	1502
dj	3703	6.18	1.3805	2041	2022	--
gira	3704	6.18	1.2887	3461	3805	--
she	3705	6.18	1.5996	--	841	--
sabía	3706	6.18	1.5211	5018	2832	1778
amplia	3707	6.18	1.1373	2366	--	1889
cervantes	3708	6.18	1.3200	3836	4489	2724
competencias	3709	6.18	1.2887	3106	--	5276
convocatoria	3710	6.18	1.1373	1909	--	--
empezó	3711	6.18	1.0240	4787	1462	2263
presentación	3712	6.18	1.3805	780	--	2087
funcionamiento	3713	6.18	1.1899	1506	--	1671
vuelves	3714	6.18	1.2728	--	4570	--
trailer	3715	6.18	1.4665	3821	--	--
escenario	3716	6.18	1.5345	3177	--	2725
distinguir	3717	6.18	0.9624	--	--	3481
photoset	3718	6.18	1.5077	--	437	--
carne	3719	6.18	1.6744	2448	2298	1383
guys	3720	6.18	1.2728	--	1362	--
une	3721	6.18	1.2887	4053	5102	2388
maneras	3722	6.18	1.0240	4827	4864	2895
presentan	3723	6.18	1.0240	2532	--	1500
watch	3724	6.18	1.0821	--	1582	--
biblia	3725	6.18	2.0473	4335	--	--
ferrocarril	3726	6.18	1.0821	--	--	2671
titular	3727	6.18	1.5609	1795	--	4015
colonial	3728	6.18	1.3952	--	--	1544
app	3729	6.18	1.5477	--	3680	--
vales	3730	6.18	1.3656	--	2166	--
hacerlo	3731	6.18	1.3045	1614	1235	1259
